CNTSTUID,GRADE,AGE,ISCEDL,PARED,HISEI,IMMIG,REPEAT,MMINS,LMINS,SMINS,ESCS,UNDREM,METASUM,METASPAM,ICTHOME,ICTSCH,HOMEPOS,CULTPOSS,HEDRES,ICTRES,DISCLIMA,TEACHSUP,DIRINS,PERFEED,EMOSUPS,STIMREAD,ADAPTIVITY,TEACHINT,JOYREAD,SCREADCOMP,SCREADDIFF,PISADIFF,PERCOMP,PERCOOP,ATTLNACT,COMPETE,WORKMAST,GFOFAIL,RESILIENCE,MASTGOAL,GCSELFEFF,GCAWARE,INTCULT,PERSPECT,COGFLEX,RESPECT,AWACOM,GLOBMIND,BELONG,BEINGBULLIED,ENTUSE,HOMESCH,USESCH,INTICT,COMPICT,AUTICT,SOIAICT,ICTCLASS,ICTOUTSIDE,WVARSTRR,GENDER,MATH,SCIENCE,READ,TOTALSCORE,"Is_MISCED_5A,6","Is_FISCED_5A,6"
70201478.0,0.0,15.33,ISCED level 3,11.0,37.34,Second-Generation,Did not repeat a  grade,270.0,270.0,180.0,-1.3838,0.1,0.21,-1.41,2.0,9.0,-1.8584,-1.8518,-1.0118,-1.7005,-0.4003,0.3485,-0.2546,-1.6391,-0.6576,-0.62,0.4572,0.1744,0.0995,0.1222,-0.0697,0.2705,-0.043,-0.4213,-0.6583,0.1956,-0.1015,-0.2006,-0.0614,0.5761,0.6899,0.4114,-0.3491,0.1686,0.2165,-0.4401,-0.1577,0.291,-0.5582,0.2907,0.3769,0.4318,0.6061,-0.3735,-0.2113,0.0979,0.2783,-1.1319,-1.2534,56.0,0,520.5569,513.0331,491.6126,508.4008666666667,0,0
70205142.0,0.0,15.33,ISCED level 3,11.0,27.57,Native,Did not repeat a  grade,480.0,480.0,480.0,-1.7355,0.1,1.36,-1.41,4.0,10.0,-2.1573,-0.0664,-1.3001,-1.9827,-0.5396,-0.2023,1.8202,2.0165,-0.6576,0.7869,0.7368,1.8245,0.0127,-0.7391,0.795,0.2705,0.6912,-0.9391,1.0844,0.571,0.0273,0.4637,-0.1907,-0.5589,0.086,1.3862,-0.9457,-0.3707,-1.0254,-0.4401,0.935,-0.566,1.4903,0.7703,0.1781,-0.003,-0.1327,0.8626,0.1782,-0.3159,0.8439,-1.2188,0.2858,6.0,0,519.2619,465.86320000000006,472.237,485.7873666666667,0,0
70200561.0,0.0,15.67,ISCED level 3,13.0,72.94,Native,Did not repeat a  grade,300.0,300.0,120.0,0.4506,0.8,0.59,1.33,8.0,8.0,-0.0483,0.3112,1.1793,-0.281,-0.0424,-1.1481,-0.9732,-0.3253,-0.6576,-1.0705,-0.2644,0.1744,1.7513,0.1222,-0.6311,0.2705,0.6912,-0.9391,1.0844,1.2643,1.1448,-0.6133,-0.144,0.5761,-0.9477,-0.2736,-0.4982,0.2828,-0.2153,-0.4401,1.013,0.291,-0.3184,0.7703,-0.1886,0.2768,-0.2016,-0.0186,0.0537,0.0979,0.5149,0.0387,0.0731,47.0,1,553.3179,522.0445,602.4645,559.2756333333333,0,0
70204863.0,0.0,16.08,ISCED level 3,13.0,79.49,Second-Generation,Did not repeat a  grade,350.0,210.0,210.0,1.0327,-1.64,0.59,-1.41,7.0,6.0,0.0108,0.3435,1.1793,-0.281,-0.6741,-0.5973,-1.0988,-0.3253,-1.3914,-0.62,-0.5786,-0.2934,-0.2875,-1.6796,1.6792,1.6524,0.202,-0.9391,-1.4117,-0.4112,-1.3692,1.0109,-0.0614,-0.094,-0.9477,-1.4486,-1.2463,-0.8702,-1.6677,-1.4721,-1.3933,0.291,-1.0499,1.5346,-0.4424,0.0148,0.2745,-0.7142,-1.1888,-1.2851,-0.7345,0.3701,-1.3048,75.0,0,478.9316,484.6057,408.343,457.29343333333327,0,1
70201130.0,0.0,16.0,ISCED level 3,13.0,43.33,Native,Did not repeat a  grade,300.0,300.0,330.0,-0.0321,-1.64,-1.72,-1.41,9.0,10.0,0.0743,-0.8939,1.1793,0.6901,-0.9389,1.314,1.1049,0.7743,1.0346,0.5102,0.4572,0.1744,0.2363,-0.5485,-0.0697,0.2705,0.6912,-0.9391,-0.6583,0.1956,-0.1015,0.4637,-0.0614,-0.4347,-0.9477,-1.4486,-0.4982,-0.8702,-0.8312,-0.4401,-0.1577,0.291,-0.0845,-0.7823,-0.1486,0.5133,0.7849,-0.0186,0.0537,0.0979,0.5149,-1.2188,-1.3048,13.0,1,480.6522,488.7769,496.8733,488.7674666666667,0,0
70203457.0,0.0,15.75,ISCED level 3,11.0,57.64,Native,Did not repeat a  grade,140.0,140.0,140.0,-0.4783,0.45,0.21,0.42,11.0,7.0,-0.693,0.169,-1.2622,-0.5271,-0.7949,0.7628,0.5467,1.0179,0.2169,-0.62,-0.2671,-0.2934,0.6139,-1.8008,0.479,0.7192,0.6912,0.6012,-0.6506,-0.9372,0.6291,-0.7985,-0.0614,0.3468,1.4147,-0.0069,-2.5546,-0.8869,-0.0511,-1.6972,-1.1706,-0.5281,-0.3184,0.2907,0.019,0.5353,0.7284,-0.47,-0.458,-0.5557,-0.8214,-1.2188,0.0769,36.0,0,280.9393,313.9681,252.6661,282.5245,0,0
70201526.0,0.0,15.33,ISCED level 3,13.0,57.64,Native,Did not repeat a  grade,315.0,175.0,210.0,-0.0344,1.5,0.98,0.87,7.0,7.0,-0.4362,-1.8518,-0.6853,0.3875,0.4922,1.314,0.6525,-0.3253,-0.6576,0.5102,0.4572,-0.2934,0.7546,-1.0985,0.5371,0.2705,-0.6142,0.6012,-0.6583,-0.5707,-0.1015,-0.3799,-0.4684,0.3468,-0.7775,-0.4535,0.2865,-0.085,-0.8312,-0.4401,-0.1577,0.291,0.6818,-0.7823,-0.0916,-0.1729,-0.8342,0.3834,-0.9457,-1.1563,-0.7345,-0.057,0.6855,73.0,1,644.0297999999999,577.4667000000001,628.9100999999999,616.8022,0,0
70201269.0,0.0,15.5,ISCED level 3,16.0,79.49,Native,Did not repeat a  grade,330.0,180.0,360.0,1.2748,-0.25,0.98,0.87,9.0,6.0,0.9551,0.6451,-0.6853,0.3875,0.4922,0.7015,-0.3893,1.0179,0.6402,1.0741,0.836,1.8245,1.0781,1.2374,-0.524,-1.272,0.202,1.6762,0.0281,0.1956,0.0273,1.8905,-0.0614,0.4317,-0.0888,0.2029,0.8888,-0.9675,-0.2153,-0.4899,0.492,0.6105,-0.9879,0.7703,0.0608,-0.0205,-0.0021,0.3628,-1.4201,-0.9461,-0.0352,-1.2188,-0.1631,48.0,1,585.6749,610.3278,654.3342,616.7789666666666,1,1
70205647.0,0.0,15.42,ISCED level 3,16.0,57.64,Native,Did not repeat a  grade,300.0,175.0,350.0,0.7597,1.5,1.36,1.33,6.0,4.0,0.8719,1.0435,1.1793,0.6901,1.0294,-0.5886,0.0836,-0.3253,1.0346,0.7551,0.5437,0.1744,0.8628,0.6994,-0.0697,-0.7816,2.0378,0.6012,-1.1534,-0.2047,1.1448,1.4083,1.1777,0.3468,0.3306,-0.1249,0.2865,-0.4195,0.4553,0.4614,0.8944,1.5448,-0.5707,0.7294,0.4803,0.6982,0.4879,0.5205,1.1228,0.5799,-0.4663,1.2015,0.2365,17.0,1,700.4599,717.6121,735.4684,717.8467999999999,1,0
70205282.0,0.0,15.67,ISCED level 3,16.0,65.25,Native,Did not repeat a  grade,300.0,360.0,480.0,-0.2915,-0.94,0.59,-1.41,7.0,4.0,-0.9308,-1.2659,-0.9177,-1.2275,-0.2058,0.7628,-0.2546,-0.3253,-0.6576,-0.62,-1.601,0.1744,0.3085,0.1222,-1.1635,0.2705,-0.6142,-0.5358,-0.6583,0.1956,-0.1015,0.4637,2.3693,-2.0701,0.1904,0.1316,0.2865,-0.085,0.2165,0.9289,-0.1577,0.291,0.5159,-0.7823,1.1369,0.5133,-0.9247,-0.1842,-1.0481,-2.5144,-2.1763,-0.1802,-1.3048,14.0,1,607.7607,587.4014,627.6784,607.6135,1,1
70201732.0,0.0,16.0,ISCED level 3,16.0,65.25,First-Generation,Did not repeat a  grade,200.0,200.0,200.0,1.1963,-0.6,0.98,1.33,9.0,7.0,0.8092,0.2039,0.2646,0.333,0.6429,-0.1605,-0.7874,1.0179,0.5029,0.0236,-0.4708,0.6797,-0.8176,-0.4089,0.0755,-0.8863,-0.6142,1.2992,-0.6198,0.4352,0.9982,-0.7592,0.4392,0.4317,0.1727,0.2319,-0.0698,0.0237,0.2453,0.4561,0.5582,0.391,-0.6464,0.7703,0.5018,0.8228,1.0775,0.7447,1.1228,0.7841,0.2876,1.5117,0.9935,79.0,0,638.1822,604.9368999999999,601.3259,614.8149999999999,1,1
70200663.0,-1.0,15.42,ISCED level 3,16.0,71.72,First-Generation,Did not repeat a  grade,270.0,270.0,360.0,1.06,0.45,0.21,-0.5,10.0,7.0,0.8706,0.0736,1.1793,0.8433,0.9374,-0.2023,0.0836,0.3993,0.2169,0.5102,0.836,0.9684,0.5572,0.1222,-0.0697,-0.7816,0.6912,0.6012,-0.6583,1.1811,0.487,0.4637,0.7877,0.5761,1.0789,2.3015,-0.0361,0.5723,0.2165,-0.054,0.6326,1.2534,0.0348,-0.7823,-0.1834,1.4459,2.0092,-0.1842,0.0537,0.0979,1.0623,2.3579,1.6857,79.0,0,704.1515999999999,666.0103999999999,651.9661000000001,674.0427,1,1
70205960.0,0.0,16.0,ISCED level 3,16.0,65.12,Native,Did not repeat a  grade,200.0,250.0,150.0,0.6824,-1.64,-1.72,0.42,11.0,9.0,0.2134,0.3112,-0.1357,0.3875,-0.4349,1.314,1.8202,0.2682,1.0346,2.0871,2.0073,1.8245,-0.0176,0.1222,1.2421,1.2958,2.0378,1.6762,-0.6117,2.0054,1.1448,1.3423,-0.0614,0.5761,0.6354,0.8831,1.6052,0.1686,0.2165,0.4561,0.467,0.291,-0.4217,-0.7823,1.3066,1.1547,1.3922,-0.0186,1.9637,-0.5687,0.5149,1.0418,1.1397,79.0,0,461.6102,438.4703,406.3679,435.4828,0,1
70200511.0,0.0,16.08,ISCED level 3,16.0,79.49,Native,Did not repeat a  grade,220.0,275.0,330.0,0.9749,-0.94,1.36,0.42,7.0,7.0,0.1263,0.2956,1.1793,0.0895,2.0345,0.385,0.3183,0.7743,1.0346,1.4931,0.3695,1.2403,0.0127,0.6994,-0.524,-0.2888,-0.6142,0.6012,-0.6583,-0.9792,0.0273,0.8207,-0.5319,-0.5589,1.1452,0.4142,0.2865,-0.3707,-0.8727,0.9289,0.75,-0.2933,0.5251,-0.7823,-0.0027,0.6614,0.9137,0.2919,0.0537,0.7428,0.5149,0.5755,0.5674,80.0,1,639.9979999999998,616.7913000000001,662.3774000000001,639.7222333333333,1,1
70204819.0,0.0,15.92,ISCED level 3,16.0,65.25,Native,Did not repeat a  grade,300.0,210.0,210.0,1.548,-1.64,-1.72,-1.41,11.0,8.0,1.0461,-0.0189,-0.1357,2.0259,0.627,1.314,0.6525,0.7743,0.2169,-0.62,0.4572,0.1744,0.7546,0.1222,1.2421,0.2705,-0.6142,-0.9391,1.0844,0.1956,-0.1015,-0.2006,-0.0614,-0.4347,0.1904,-0.0549,0.0264,0.5723,-0.1944,-0.4401,-0.1577,0.291,-0.224,0.1462,0.1104,-0.068,-0.2112,-0.0186,0.0537,-0.2274,0.5149,0.3885,0.2755,4.0,0,427.917,349.6251,363.4937,380.3452666666667,1,0
70204763.0,0.0,16.25,ISCED level 3,8.0,65.25,Native,Did not repeat a  grade,300.0,210.0,300.0,-2.6711,-0.6,-0.57,1.33,2.0,8.0,-2.8925,-1.8518,-2.4403,-1.7779,0.5409,-0.3673,-1.3309,-0.3253,0.2169,-0.3335,-0.5786,0.1744,0.5572,0.1222,0.9065,1.8027,0.6912,0.6012,1.0844,2.0054,1.1448,0.8207,1.6438,0.5761,-1.1192,-1.6958,0.2865,-0.4742,-0.0511,0.4165,-0.09045,0.291,-1.1174,0.2907,0.379,-0.0177,-0.0172,1.7058,-0.0652,0.7829,1.1028,-0.031,0.2858,37.0,0,510.1586,520.0498,518.6554,516.2879333333334,0,0
70200456.0,0.0,15.42,ISCED level 3,11.0,71.72,Native,Did not repeat a  grade,360.0,450.0,840.0,0.1324,0.45,0.59,-1.41,10.0,1.0,0.1941,0.7607,0.031,0.0895,-1.0331,-0.2023,-0.4616,0.7743,1.0346,0.5102,0.4572,0.5665,1.0123,-0.4419,-0.0697,0.2705,2.0378,-0.9391,-0.6583,0.1956,-0.1015,1.8905,-0.8109,0.3468,-0.4308,-0.4444,0.1712,-0.085,0.0168,-0.4401,-0.1577,0.291,-0.6693,-0.7823,-0.0097,0.08295,0.1284,0.1427,0.0537,0.0979,0.1419,-0.5146,0.2316,20.0,1,511.7261,535.4019000000001,570.2846,539.1375333333334,0,0
70206051.0,0.0,15.75,ISCED level 3,16.0,79.49,Second-Generation,Did not repeat a  grade,360.0,180.0,540.0,0.6808,1.5,0.98,0.42,8.0,5.0,-0.3297,-0.1239,1.1793,-0.281,-1.3975,-1.1053,-1.7471,0.2012,0.5029,-1.3451,-1.4494,-1.4401,-0.1042,0.1222,-0.0697,0.2705,1.2186,0.6012,1.0844,1.2643,0.5693,-0.4939,0.3858,0.8347,0.6178,-0.6877,-0.4982,0.1686,0.2165,-0.4401,0.6882,0.6105,-0.3184,1.4454,0.7635,0.2346,0.6683,0.1404,0.0537,0.0979,0.5149,-1.2188,1.1397,70.0,0,679.7717,697.4300999999999,669.7707,682.3241666666667,1,1
70205239.0,0.0,15.92,ISCED level 3,11.0,43.33,Native,Did not repeat a  grade,420.0,315.0,350.0,-0.6482,0.1,-0.57,1.33,4.0,2.0,-0.4345,-0.2883,0.7604,-0.3419,1.3266,-0.7562,-1.2468,-0.3253,-1.3939,0.5102,0.4572,-0.2934,-0.2704,-0.825,1.2421,0.8232,0.6912,0.6012,-0.6583,-0.5707,-0.1015,1.1422,0.0018,-0.094,-0.4126,-1.4486,-0.4982,0.1686,-0.8312,-1.4721,-0.1577,0.291,-0.7814,-0.7823,-0.2973,0.0904,-0.1184,-0.0186,0.0537,0.0979,0.5149,-0.2634,0.0477,19.0,1,633.7141999999999,530.9916000000001,515.2724000000001,559.9927333333334,0,0
70201545.0,0.0,15.92,ISCED level 3,16.0,57.64,Native,Did not repeat a  grade,600.0,600.0,480.0,0.0819,-1.64,-1.72,-1.41,7.0,10.0,-0.9642,-1.2659,0.0477,-1.146,0.2377,-1.415,-1.7479,-1.6391,-2.4468,-1.0773,-2.2652,-2.2177,0.4104,0.1222,0.9065,0.6515,2.0378,0.6012,-0.6583,-2.345,-2.7365,-1.8939,-2.2146,0.5761,2.3535,2.3015,1.6052,1.9097,2.1449,0.9289,-2.7948,-2.8778,2.7249,-0.7823,0.5122,0.114,0.7991,-2.9336,-2.6033,-1.1563,-2.1763,-1.2188,-1.3048,35.0,1,512.5312000000001,422.4592,399.345,444.7784666666667,1,1
70205637.0,0.0,15.75,ISCED level 3,13.0,75.54,Native,Did not repeat a  grade,180.0,180.0,180.0,0.1301,-1.64,-1.72,-1.41,11.0,10.0,-0.9924,0.8549,1.1793,-2.1828,-0.0424,-1.1481,-1.0988,0.7743,-1.3939,0.5102,0.4572,0.1744,0.308,0.1222,1.2421,1.6524,0.6912,0.6012,1.0844,-2.345,-2.7365,-1.8939,-0.0614,-1.3162,-0.9477,-1.4486,-1.2463,-0.8702,0.2165,-1.4721,-0.1577,0.291,-1.0523,-0.7823,-3.594,0.419,0.9619,-2.9336,-1.1888,0.0979,0.5149,2.4394,0.6373,45.0,0,566.0349,524.9408000000001,520.6692,537.2149666666667,0,0
70205591.0,0.0,15.92,ISCED level 3,11.0,43.33,Native,Did not repeat a  grade,360.0,180.0,630.0,-0.4403,1.5,0.21,0.42,7.0,4.0,-0.0156,-0.5273,-0.1357,0.5447,-1.0368,-1.555,-0.8968,-1.6391,-0.6576,-1.3412,-0.0763,-0.8687,1.2316,0.1222,-0.0697,0.2705,0.444,0.6012,-1.4117,0.3709,1.1448,-0.13,-0.0614,0.1123,-0.2423,-0.5292,1.6052,-0.6379,0.2165,0.9289,2.0513,0.0713,-0.4509,0.1462,-0.5909,0.0877,0.2383,-0.7504,-0.5067,-1.3107,-0.7345,0.4988,0.8924,21.0,1,633.653,629.5044,656.1876,639.7816666666666,0,0
70204343.0,-1.0,15.5,ISCED level 3,16.0,75.54,Second-Generation,Repeated a  grade,450.0,525.0,450.0,1.1558,0.45,-0.18,-0.96,11.0,10.0,0.5537,-0.105,-0.4396,-0.2321,2.0345,-2.7106,-2.9425,1.1225,-0.6576,-0.62,0.836,0.6134,0.0127,0.1222,1.2421,1.6524,-0.6142,-0.5107,-0.6583,0.1956,-0.1015,0.4637,-0.4909,-0.2151,0.1904,0.7089,-0.0361,-0.2045,-0.5994,-1.0394,-0.7977,-0.0287,-0.6765,2.07,0.4189,0.8524,1.2909,-0.0186,0.0537,0.0979,0.5149,1.0418,1.1397,55.0,1,398.5537000000001,402.24029999999993,294.0214,364.9384666666666,1,1
70202048.0,0.0,15.33,ISCED level 3,13.0,72.94,Native,Did not repeat a  grade,210.0,245.0,210.0,0.4069,-0.25,-1.72,-0.04,10.0,6.0,-0.2411,-0.779,1.1793,0.6901,-0.8222,0.7015,0.4301,2.0165,-0.6576,-0.4712,0.836,-0.2934,-0.4389,-1.0985,0.3787,0.5206,0.6912,0.6012,-0.6583,0.1956,-0.6545,-0.687,-0.8074,0.3468,-0.0116,-0.5292,-0.9816,-0.0081,0.0168,-0.4401,-0.7507,0.1686,-0.97,2.896,0.6561,1.1547,0.0397,-0.0186,0.0537,0.0979,0.5149,2.4394,1.1397,53.0,0,597.5971999999999,560.8510999999999,524.7636,561.0706333333333,0,0
70203080.0,0.0,15.33,ISCED level 3,16.0,72.94,Second-Generation,Did not repeat a  grade,360.0,180.0,360.0,1.0544,-0.6,0.59,0.87,8.0,10.0,0.8102,0.6836,1.1793,0.333,2.0345,1.314,1.1049,1.5844,1.0346,1.4931,2.0073,1.8245,2.6131,1.8839,0.1856,-1.272,2.0378,-0.5358,-1.1507,-0.2047,1.8164,1.8905,1.6219,0.8347,-0.0495,1.5738,1.1479,1.9097,0.9817,0.9289,2.0513,1.5448,1.4326,-0.7823,0.0065,1.1183,0.876,1.3762,-0.826,-0.6579,0.387,0.4418,0.7057,60.0,1,624.1280999999999,627.6465000000001,656.575,636.1165333333333,1,1
70204564.0,0.0,15.75,ISCED level 3,13.0,75.54,Native,Did not repeat a  grade,300.0,210.0,300.0,-0.2149,-1.29,0.59,-0.96,7.0,6.0,-1.1215,-0.7222,0.031,-1.146,-0.0174,0.1694,0.6525,0.2012,0.2169,-0.3605,0.8329,0.9888,-0.9016,-1.0985,0.409,1.6524,0.6912,0.6012,0.0083,0.1956,0.0273,0.4637,-0.0614,0.3468,0.1708,-0.0549,0.2865,0.1686,-0.0511,0.4165,-0.09045,0.291,-0.3184,0.2907,0.0215,0.1452,0.1284,0.1427,0.0537,0.0979,0.1419,-1.2188,-1.3048,62.0,0,534.7429,439.4048,455.6374,476.5950333333333,0,1
70204505.0,0.0,16.0,ISCED level 3,16.0,73.91,Native,Did not repeat a  grade,270.0,135.0,225.0,0.9069,-0.25,0.21,0.42,9.0,7.0,0.2248,1.7903,-1.0752,-0.349,-2.7124,-0.9734,-0.9726,-0.0008,-1.58,-2.3003,-1.4494,-1.7928,-0.1542,1.8839,-1.8876,-1.272,-0.043,0.6012,0.024,-0.2661,-0.6545,-0.6133,-0.0607,-1.0266,0.1904,2.3015,0.1712,-1.452,0.3719,-0.4401,-0.1577,-0.5724,-0.9137,1.1625,-0.1486,3.307,3.3041,1.7058,1.9637,2.0258,2.3635,-1.2188,-1.3048,42.0,0,614.8720000000001,594.9824000000001,592.3751999999998,600.7432,1,0
70202669.0,0.0,16.08,ISCED level 3,16.0,75.13,Native,Did not repeat a  grade,200.0,160.0,320.0,1.1871,1.5,0.21,1.33,8.0,6.0,0.9766,1.3032,1.1793,0.333,1.4022,1.314,0.1339,0.7743,-1.1847,-1.6579,2.0073,-0.2934,1.5482,-0.4089,0.9065,-1.272,0.202,1.6762,1.0844,0.849,0.5693,1.4083,-0.4455,0.3468,0.687,0.3212,0.2865,-0.116,-0.8545,0.9289,1.1553,0.5634,0.3018,-0.7823,0.151,0.1155,0.421,-0.0186,-0.6823,0.9876,-0.5464,-1.2188,0.819,10.0,1,687.3677,656.2387000000001,708.2776999999999,683.9613666666668,1,1
70206917.0,0.0,15.5,ISCED level 3,13.0,65.25,First-Generation,Did not repeat a  grade,60.0,60.0,120.0,-0.7588,0.45,0.98,-0.5,6.0,6.0,-0.4573,0.0736,-0.5492,-0.4985,0.6019,1.314,1.1049,1.0179,1.0346,1.5391,2.0073,1.8245,0.5935,-0.5485,-0.1817,-0.4593,2.0378,1.6762,0.0083,1.1811,0.487,1.8905,0.8236,1.4751,0.4346,-0.3645,-0.3491,0.4357,0.9353,0.9289,2.0513,1.3528,2.7249,0.2907,-0.6037,-0.1065,0.2332,-0.0048,-0.064,1.3545,1.0274,-1.2188,-0.6237,60.0,0,569.0858000000001,615.301,575.6324999999999,586.6731,0,0
70203299.0,0.0,16.25,ISCED level 3,13.0,79.49,Native,Did not repeat a  grade,300.0,180.0,360.0,0.5817,1.15,0.59,1.33,9.0,4.0,0.0044,-1.8518,1.1793,0.9144,-0.7025,0.1924,-0.48,-0.3253,-0.6439,0.1781,-0.0763,-0.8687,-0.2908,0.1919,0.5371,-1.272,1.4734,-0.2119,0.4626,-0.5229,-1.3692,1.1422,-1.6666,-1.9222,-0.1071,0.4142,-0.8027,0.2828,-1.8785,-0.7588,1.2207,-0.2036,-2.0232,-0.7823,-0.0381,0.3737,0.4136,0.7863,1.1228,1.3545,-1.0249,-0.2416,0.1261,22.0,0,708.1278,688.2584,688.5331000000001,694.9731,0,0
70200040.0,0.0,15.5,ISCED level 3,16.0,79.49,Native,Did not repeat a  grade,330.0,180.0,540.0,0.6756,0.45,0.21,1.33,6.0,5.0,-0.4495,-1.8518,1.1793,0.333,2.0345,0.7015,0.3737,2.0165,0.5029,1.1543,0.836,0.6134,0.0495,0.6994,-0.524,-1.272,1.1085,0.6012,1.0844,-0.2047,0.487,0.052,-0.4684,1.4751,0.6899,0.4989,0.2865,0.1686,-0.5701,-0.4401,-0.1577,-0.3066,-0.5552,0.2907,-0.9501,0.5133,-1.7161,-0.391,0.0537,0.0979,0.5149,-1.2188,1.1397,48.0,0,680.1094999999999,617.5178,652.7376,650.1216333333333,1,1
70200711.0,0.0,15.92,ISCED level 3,16.0,72.94,Native,Did not repeat a  grade,180.0,180.0,180.0,1.5501,0.1,-0.18,-1.41,9.0,2.0,1.5073,1.7903,0.031,0.6901,-0.4003,-0.5973,-0.254,-0.3253,-1.1847,-1.7115,-0.1687,-0.7891,1.2586,-0.4089,0.409,0.2705,2.0378,-0.0561,-0.6583,2.0054,1.1448,1.8905,-0.5325,1.2329,0.0737,-0.0639,0.8026,-0.9513,-1.0254,0.9289,0.6565,1.5652,-0.3184,-0.7823,0.2326,0.6328,0.7944,1.7058,0.6647,1.1291,1.1608,-1.2188,-0.3861,32.0,1,477.7885,483.3724,534.0545,498.40513333333325,1,0
70201937.0,-2.0,15.5,ISCED level 2,11.0,29.81,First-Generation,Repeated a  grade,210.0,210.0,210.0,-0.9878,0.45,0.59,0.42,7.0,8.0,-0.6719,-0.0664,0.031,-0.3918,-0.0424,-0.9422,-1.0988,-0.3253,-1.0691,0.0205,-0.1716,-0.2934,0.8628,0.1222,-0.0697,0.2705,1.4734,-0.4213,-0.6583,0.1956,-0.772,1.8905,-0.5176,0.5761,0.5646,1.246,1.6052,1.3485,0.6715,0.9289,0.8808,0.9987,-0.9879,0.1462,-0.4507,-0.2736,0.188,0.1482,0.0537,-0.5023,-0.5055,-0.0086,0.327,71.0,1,445.9306,552.3307,489.3985,495.8866,0,0
70200698.0,0.0,15.83,ISCED level 3,16.0,29.73,Native,Did not repeat a  grade,300.0,180.0,360.0,0.2052,0.1,0.59,1.33,8.0,8.0,0.6909,0.2456,1.1793,1.2943,-0.4003,1.314,-0.4616,0.5121,0.5029,0.2178,1.1813,1.8245,1.3468,0.1222,-0.524,-0.7816,0.6912,0.6012,1.0844,-0.5707,0.5693,-0.13,0.3858,0.9703,-0.8285,-0.3304,-0.4982,-0.0081,-0.3889,0.9289,-0.1395,-0.7252,-0.4509,0.2907,0.1201,0.4397,-0.1369,0.2919,0.3423,-0.2683,0.1166,-1.2188,0.7245,29.0,0,727.99,721.7037,715.5835,721.7590666666666,1,0
70203348.0,0.0,15.83,ISCED level 3,11.0,57.64,Native,Did not repeat a  grade,280.0,280.0,280.0,0.1378,0.45,0.21,-0.96,9.0,5.0,0.5648,0.4207,0.0477,1.2943,0.743,1.314,-0.2546,2.0165,1.0346,1.0419,2.0073,1.8245,2.6131,1.8839,-1.126,-1.272,0.2865,-0.9391,0.0083,-0.2661,1.1448,-1.1858,2.3693,-0.7453,0.0043,-0.4535,1.6052,0.1686,2.1449,0.9289,2.0513,0.617,0.3692,-0.7823,-0.204,-0.7839,-0.4835,1.1572,0.0537,-0.2683,-0.0411,-1.2188,-1.3048,2.0,1,570.6785,538.5082,590.9978,566.7281666666667,0,0
70206722.0,0.0,15.5,ISCED level 3,13.0,57.64,Native,Did not repeat a  grade,150.0,200.0,200.0,-0.0304,-1.64,0.59,0.87,8.0,10.0,-0.7253,-0.779,-0.8532,-0.1536,-2.7124,-0.3673,-0.0424,-0.6555,1.0346,-1.2261,-0.5786,-0.8687,1.6649,-0.5485,0.409,-0.4021,0.6912,-0.9391,-1.1507,0.849,-0.6545,1.8905,-0.8109,-0.4347,0.5646,0.801,-0.4982,-0.8702,-0.6608,-0.4401,-0.9194,0.291,-0.3184,-0.7823,0.577,0.5133,0.0954,2.6186,0.1782,0.0979,0.5149,0.4905,1.2579,34.0,1,588.7502999999999,587.7832999999999,608.4626999999999,594.9987666666666,0,0
70201307.0,0.0,16.08,ISCED level 3,16.0,72.94,First-Generation,Did not repeat a  grade,120.0,210.0,120.0,0.9463,0.1,-1.72,1.33,9.0,9.0,0.4651,1.3032,0.031,0.0895,-0.7565,0.1694,0.6525,-0.3253,0.5029,0.7904,2.0073,1.3209,0.4493,0.1222,-0.0697,0.2705,0.6912,-0.9391,1.0844,2.0054,1.1448,0.4637,-0.0614,1.8524,1.6463,0.5946,1.6052,1.9097,2.1449,0.9289,2.0513,1.1797,0.0348,-0.7823,-0.7131,-0.1492,0.0642,-0.8363,-0.9065,-0.776,-1.0463,2.4394,0.8648,76.0,1,627.344,584.7716999999999,552.0583999999999,588.0580333333332,0,1
70206094.0,0.0,15.83,ISCED level 3,16.0,72.94,Native,Did not repeat a  grade,300.0,180.0,240.0,1.65,1.5,1.36,1.33,11.0,7.0,2.2176,0.6836,1.1793,2.6563,-0.0424,-2.7106,-1.8843,-1.6391,0.5029,0.7551,-2.2652,-0.8118,1.2316,-0.4089,0.409,-1.272,0.552,1.6762,0.0281,0.1956,0.5693,1.4083,0.3139,0.3468,0.0724,-0.9529,1.6052,-0.8702,-0.8312,0.9289,0.4052,-0.1377,-0.6464,-0.7823,0.2359,1.0288,1.2555,0.893,-0.5278,0.0979,-0.5464,1.0756,1.0091,33.0,1,711.7237000000001,718.5056999999999,742.9304,724.3866000000002,1,1
