CNTSTUID,EFFORT1,EFFORT2,GRADE,AGE,ISCEDO,PARED,HISEI,MMINS,LMINS,SMINS,TMINS,ESCS,UNDREM,METASUM,METASPAM,ICTHOME,ICTSCH,HOMEPOS,CULTPOSS,HEDRES,WEALTH,ICTRES,DISCLIMA,TEACHSUP,DIRINS,PERFEED,EMOSUPS,STIMREAD,ADAPTIVITY,TEACHINT,JOYREAD,SCREADCOMP,SCREADDIFF,PISADIFF,PERCOMP,PERCOOP,ATTLNACT,COMPETE,WORKMAST,GFOFAIL,EUDMO,SWBP,RESILIENCE,MASTGOAL,BELONG,BEINGBULLIED,ENTUSE,HOMESCH,USESCH,INTICT,COMPICT,AUTICT,SOIAICT,ICTCLASS,ICTOUTSIDE,WVARSTRR,GENDER,MATH,SCIENCE,READ,TOTALSCORE,"Is_MISCED_5A,6","Is_FISCED_5A,6"
39206122.0,7.0,7.0,0.0,15.92,General,16.0,43.33,200.0,200.0,100.0,1500.0,-0.086,-0.6,-1.72,-1.41,7.0,2.0,-0.6213,-1.8511,1.1793,-0.7103,-0.7024,2.0345,0.7015,1.1049,1.0179,1.0346,0.7904,0.4546,0.1744,1.1973,0.402,0.8207,-0.4021,-0.1532,0.6012,0.0083,-0.6888,0.6291,-0.4342,-0.569,-0.5928,-0.4684,-0.2151,0.9423,-0.7823,-0.1423,-0.5802,-0.6117,-0.8678,-0.2836,0.5442,0.5149,-1.2188,-1.3048,16.0,0,482.5380000000001,476.5809,382.9354,447.35143333333343,0,1
39202624.0,8.0,9.0,0.0,16.0,Vocational,14.0,28.48,220.0,165.0,110.0,2970.0,-0.6846,-0.6,-0.95,-0.04,5.0,1.0,-0.799,-1.8511,-1.3904,0.0139,-0.7874,0.2377,-1.1481,-0.6245,0.0728,-0.6576,-0.62,-1.4537,0.1744,-0.7637,-2.4403,1.7046,3.0064,0.6912,0.6012,0.0083,0.7871,-0.6545,-0.1748,-0.9827,-0.5928,-1.2717,-0.4347,-0.4509,-0.7823,-0.1982,-1.0129,-1.7161,-0.9047,-1.8907,-0.7518,-1.8031,-0.6454,-1.3048,55.0,1,522.6136,509.7123,521.9730999999999,518.0996666666666,0,0
39201071.0,10.0,10.0,0.0,15.83,General,16.0,70.5,300.0,300.0,200.0,1750.0,0.8881,1.5,0.59,1.33,10.0,7.0,0.4573,0.4788,1.1793,-0.0362,-0.4301,2.0345,1.314,1.8202,0.0728,-0.6576,1.4931,0.1041,0.5665,0.8628,-1.0985,0.5371,-1.272,-0.6142,1.6762,1.0844,0.7871,1.0596,0.4637,-0.267,-0.5928,-0.5176,1.1101,-0.0553,-0.7823,-0.7954,-0.6643,-1.7161,-0.5354,-0.9457,-0.5753,-0.5299,-1.2188,-0.8181,51.0,1,578.7799,573.3104999999999,556.4145,569.5016333333333,1,1
39203551.0,7.0,9.0,0.0,16.17,General,16.0,16.34,300.0,200.0,300.0,2000.0,-0.4913,0.45,0.21,1.33,7.0,9.0,-0.3638,-0.7076,-0.1357,-0.5484,-0.6463,-0.0424,-0.3673,-0.0424,-1.6391,-1.0657,0.5102,-0.9282,-2.2177,0.3568,-0.4089,0.9065,0.2705,-0.6142,0.6012,-0.6583,0.1956,0.1187,0.4637,0.2621,0.6502,-0.4531,0.5761,-0.338,0.8615,1.1655,-0.0553,-0.5426,2.6186,0.587,0.7661,1.5308,-0.6098,0.1155,75.0,1,492.7446,489.5079,517.1696999999999,499.8074,0,1
39201841.0,9.0,10.0,0.0,16.25,General,16.0,68.7,150.0,150.0,100.0,1500.0,0.1859,-0.94,0.21,-0.5,9.0,2.0,-1.1211,-1.8511,-1.0527,-0.6503,-0.6872,-0.163,-0.0037,-0.118,-0.5551,-1.3914,0.4105,1.1853,-0.6734,-0.0194,-0.4089,-0.556,1.2958,0.2865,0.9747,1.0844,0.3709,1.0596,0.8207,-1.3951,0.4094,0.7872,0.2342,2.7249,-0.7823,0.3508,-0.0366,-1.7161,0.2495,-0.5345,0.7661,-0.3088,-1.2188,-1.3048,5.0,0,510.9538,469.8003000000001,398.9076,459.88723333333337,1,1
39200589.0,9.0,10.0,0.0,16.08,General,16.0,60.29,250.0,200.0,150.0,1600.0,0.7001,0.8,0.98,1.33,9.0,3.0,0.4728,0.1725,1.1793,0.2321,0.1247,2.0345,0.1924,0.5853,-0.1625,0.6364,0.5068,1.1813,0.2182,0.8628,-0.4089,0.409,0.2705,-1.36,0.6012,0.4667,-0.2661,-0.7233,-0.2006,-0.6723,0.7301,-0.5176,0.0337,-0.0358,-0.7823,-0.4568,-0.8104,-0.7578,-0.8244,-0.7285,-1.1355,-1.0708,-0.0605,-1.3048,59.0,1,596.8216,621.9692000000001,629.9795000000001,616.2567666666667,1,1
39200786.0,7.0,7.0,0.0,15.83,General,14.0,39.04,200.0,200.0,150.0,1450.0,-0.2404,0.8,0.59,0.42,8.0,4.0,-0.2248,-0.2028,-0.1357,-0.3107,-0.2834,-0.0424,-0.7857,-1.3843,-1.1311,1.0346,-0.4747,-0.4771,-0.8262,0.1478,-0.7391,0.409,0.2705,-1.4753,-0.9391,-0.6583,-0.2661,-0.0039,0.5428,-0.9827,-0.5928,0.8352,-0.7346,0.6818,-0.7823,-0.9575,-1.6067,-1.3746,-1.4901,-1.4239,-0.5023,-0.7422,0.2076,-1.3048,37.0,1,496.6835,535.7707,507.596,513.3500666666667,0,0
39205117.0,8.0,10.0,0.0,15.75,General,16.0,28.48,360.0,360.0,180.0,1575.0,0.1048,-0.6,1.36,1.33,11.0,8.0,0.4983,1.6676,-0.1357,-0.3132,-0.07,0.6911,0.1694,0.6525,-0.3253,-2.4468,-0.103,1.1813,0.1744,-0.6278,-0.4089,1.5959,0.2705,-0.6142,0.6012,1.0844,-0.2047,-0.7233,1.8905,-0.9827,-0.5928,-1.1108,0.0337,-0.0879,0.8233,-0.9063,-2.2971,-0.2615,-0.6385,-0.3734,-0.3623,-0.2162,0.7764,-0.8181,25.0,1,584.2951,602.4597000000001,586.6449,591.1332333333334,1,1
39203556.0,7.0,9.0,0.0,15.75,General,14.0,50.37,300.0,250.0,200.0,2050.0,-0.1154,0.8,1.36,0.42,6.0,4.0,-0.4394,-0.5278,-0.6122,-0.5216,-0.5294,2.0345,-0.2023,0.0345,-0.3253,1.0346,1.3517,0.1041,0.0809,0.4778,-1.0985,0.9065,0.2705,0.6912,0.6012,1.0844,0.1956,-0.1015,0.4637,1.348,0.1869,-1.0586,-0.4347,0.9423,-0.7823,-0.695,-0.4426,-0.6144,-0.5081,-0.8885,0.0534,-0.8425,0.6142,0.0808,18.0,1,583.6147,581.7944000000001,554.6402,573.3497666666667,0,0
39202872.0,5.0,5.0,0.0,16.17,General,16.0,51.56,250.0,200.0,165.0,1650.0,-0.1785,-1.64,-1.72,-1.41,10.0,2.0,-0.5347,-0.7076,-1.0527,0.1359,-0.8099,-0.0424,-1.1481,-1.0988,-0.3253,-0.6576,-0.62,0.4572,0.1744,-0.6278,-1.0985,-0.0697,0.2705,-1.9892,-0.9391,-0.6583,-0.9792,-0.1015,0.4637,-0.9827,-0.5928,-0.0614,-0.4347,-0.7814,-0.7823,-0.5011,-2.2971,-1.7161,-0.3345,-0.9457,-0.776,-0.331,-1.2188,-1.3048,80.0,1,394.2151,406.4944,416.439,405.71616666666665,0,1
39203477.0,6.0,8.0,0.0,15.75,General,14.0,28.48,350.0,200.0,150.0,1700.0,-0.9617,1.5,0.59,1.33,2.0,4.0,-1.4538,0.431,-1.9645,-2.3774,-1.9408,-0.5664,0.7628,1.8202,-1.6391,0.6402,-1.0705,0.2757,-2.2177,0.8606,-0.5196,1.0145,-1.272,-1.9892,1.6762,1.0844,2.0054,-1.6572,-0.2006,-2.1464,-0.5928,-1.6266,-0.7743,0.9517,1.2618,-0.5173,-2.2971,-1.7161,1.1179,-1.4145,-0.9461,-1.4287,-1.2188,-1.3048,79.0,1,581.0354,596.3557,599.7368,592.3759666666666,0,1
39203760.0,4.0,2.0,0.0,15.5,Vocational,14.0,62.13,200.0,200.0,150.0,1600.0,0.177,0.45,0.98,-0.5,10.0,6.0,-0.2779,-0.3783,-0.1357,-0.388,-0.7874,1.1122,-0.9306,1.0067,-0.6555,0.2169,-0.4015,-0.474,-1.2931,-0.1419,-2.4403,1.7046,0.7323,-0.6142,-0.5107,1.0844,2.0054,-0.6545,0.9109,-0.6723,-0.5928,-1.2591,-0.8444,-0.4251,-0.7823,-0.4419,-1.6148,-1.7161,2.6186,-0.7863,1.4683,-0.2162,-1.2188,-1.3048,71.0,1,441.1213,408.8407000000001,451.5426000000001,433.8348666666668,0,0
39206297.0,6.0,8.0,0.0,15.25,General,14.0,70.5,275.0,165.0,220.0,1650.0,0.0568,0.1,0.98,-0.04,6.0,5.0,-0.9389,-0.115,-1.0527,-1.0106,-1.7298,0.9639,-0.3673,0.4861,-0.8111,1.0346,-0.2339,0.3695,0.2595,-0.1542,-1.0985,0.9065,2.5529,-0.1532,0.6012,0.4667,-0.9792,0.5693,-0.9823,-0.9827,0.1038,-0.5536,-0.8444,0.6818,-0.7823,-0.12,-0.5431,-1.7161,-1.0834,-1.4407,-0.5753,-1.3349,-1.2188,-1.3048,3.0,1,439.7309,429.4404,408.6002,425.9238333333333,0,0
39206242.0,4.0,4.0,0.0,15.5,General,16.0,68.7,150.0,200.0,100.0,1600.0,1.581,-1.64,-1.72,-1.41,11.0,10.0,2.1757,1.6676,1.1793,2.0753,3.5469,0.871,-0.1811,-0.0424,-1.6391,-1.6759,-1.1919,-0.1687,-0.3449,-0.2952,-0.7391,0.5371,0.2705,-0.4895,0.9747,0.0083,-2.345,-2.7365,-0.9295,-1.6371,1.2386,-2.4653,-2.5252,-0.2194,-0.7823,1.8973,-0.7747,-1.7161,-0.3735,-0.9457,2.0258,-0.0044,-1.2188,0.6855,68.0,0,248.8225,324.5455,331.19230000000005,301.5201,0,1
39201259.0,8.0,9.0,0.0,15.33,General,16.0,82.41,275.0,220.0,165.0,1925.0,0.9307,0.45,1.36,0.42,10.0,7.0,0.0217,0.639,-0.1357,-0.7696,-0.3837,1.2471,-0.2023,-0.5066,-1.1311,-0.6576,-0.8848,-0.1716,-0.8119,0.8628,-1.0985,1.2658,1.1904,-0.1532,-0.1855,1.0844,0.6314,-1.3692,1.8905,-2.1464,-1.566,-1.6815,0.7181,-2.4306,1.1211,-0.7131,-0.8646,-0.4567,-0.165,-0.9457,0.211,-0.6261,-0.6098,-1.1088,47.0,1,669.8212,625.1759,636.5296999999999,643.8422666666667,1,1
39205458.0,5.0,5.0,0.0,16.25,General,16.0,51.56,250.0,250.0,250.0,1600.0,0.3023,-1.64,-1.72,-1.41,11.0,7.0,-0.4996,-0.7284,1.1793,-0.7287,-0.8939,-0.0424,-1.1481,-1.0988,0.7743,-1.5824,0.5102,0.4572,0.1744,0.1372,0.1222,1.2421,1.6524,-0.6142,0.6012,1.0844,-2.345,-2.7365,-1.8939,-2.1464,-0.5928,-0.0614,-1.3162,-0.6659,-0.7823,0.6978,1.1547,-1.7161,-0.3735,-1.1888,-0.8294,-0.1982,0.1872,-1.3048,4.0,0,596.1736,515.9314999999999,505.1241999999999,539.0764333333333,1,1
39205376.0,10.0,10.0,0.0,16.25,Vocational,12.0,51.56,250.0,200.0,165.0,1600.0,0.3385,-1.64,-1.72,-1.41,9.0,9.0,0.9376,1.1084,1.1793,-0.0553,-0.2207,-0.0019,-2.7106,-1.0988,2.0165,-1.5824,-2.3003,0.0183,-2.2177,-0.4629,-1.0985,-0.0697,1.2958,-1.9892,-2.1428,-0.6583,-2.345,-2.7365,-1.8939,-2.1464,-3.0666,-1.3676,-2.5252,-0.6659,-0.7823,0.2895,-2.2971,-1.7161,2.6186,1.9637,2.0258,2.3635,-1.0928,-1.3048,61.0,0,369.4719,315.19230000000005,267.0775,317.2472333333333,0,0
39203628.0,7.0,8.0,0.0,15.33,General,16.0,28.48,300.0,250.0,200.0,1500.0,-0.1973,1.5,0.98,-0.5,11.0,4.0,-0.2158,0.0253,-0.1357,-0.4313,-0.4987,1.4022,1.314,0.7198,0.3686,-0.6576,0.1228,2.0073,-0.5905,0.4493,0.1222,1.2421,0.2705,-1.1126,-0.9391,0.4626,-2.345,-1.7581,-0.7592,-0.4066,0.4094,-1.0583,-0.5467,-0.3489,-0.7823,-0.5138,-0.7769,-1.7161,-0.0078,0.6647,1.1664,-2.1763,-1.2188,0.0098,43.0,0,555.8451000000001,596.2752,557.275,569.7984333333334,0,1
39200045.0,8.0,3.0,0.0,16.17,General,12.0,51.56,100.0,150.0,100.0,1500.0,-0.9094,0.1,0.21,-0.96,6.0,0.0,-1.076,-1.8511,-1.2622,-0.2279,-0.7874,-0.9745,-0.7857,-0.9721,-1.6391,-0.6576,-1.6631,-0.5786,-1.6837,-1.9715,-1.4439,2.101,1.6524,0.2865,-2.1428,-0.6583,-0.9792,-1.4028,0.1097,-0.1652,0.1869,-1.3071,-0.1793,-0.7352,-0.7823,1.4925,-2.2971,-1.7161,-2.9336,-1.1718,-0.8422,-0.1724,-1.2188,-1.3048,40.0,0,441.1566000000001,386.296,351.47470000000004,392.9757666666667,0,1
39204204.0,9.0,10.0,0.0,15.92,General,12.0,39.04,250.0,250.0,150.0,1500.0,-0.7779,0.8,-1.34,1.33,8.0,2.0,-0.5479,-0.7284,-0.1357,-0.4834,-0.7874,1.4424,1.314,1.1049,-0.1625,0.2169,-1.0333,0.4572,-0.6414,0.0429,-0.4089,1.3451,-1.272,-0.6142,0.6012,1.0844,1.1811,-0.9834,1.8905,-2.1464,-1.1889,-1.8912,-0.4347,-0.0358,-0.7823,-0.0462,-1.0008,-1.7161,-0.2014,-0.2113,-0.3705,-0.7345,0.0498,-1.3048,70.0,1,554.5402999999999,529.7761,560.2812999999999,548.1992333333333,0,0
39200933.0,9.0,10.0,0.0,15.67,General,12.0,79.74,200.0,200.0,200.0,1500.0,-0.0466,0.8,0.21,1.33,6.0,5.0,-0.6521,-0.8449,-1.0527,-0.2527,-0.6463,0.2377,0.4394,0.0054,0.5121,1.0346,0.4798,0.1041,-0.8262,-1.0322,-1.3543,1.9635,0.2705,0.3674,0.6012,1.0844,2.0054,0.5493,1.8905,-0.9827,1.2386,-1.2506,-0.6331,0.4829,-0.7823,-0.4157,-0.7086,-1.7161,0.8957,-0.4802,0.319,0.5149,-1.2188,-1.3048,3.0,1,549.1472,538.4167,493.9488,527.1709,0,0
39205082.0,8.0,10.0,0.0,15.5,General,16.0,62.45,250.0,200.0,100.0,1600.0,0.7618,0.45,1.36,1.33,10.0,6.0,0.5214,0.326,-0.1357,0.2105,0.4181,0.8946,0.7628,-1.0988,-1.6391,1.0346,-0.7395,0.1915,-0.6414,1.5998,0.6994,0.5371,-0.4021,-1.9892,0.1463,1.0844,0.3709,1.1448,0.4637,-0.267,0.5012,1.217,0.2224,1.4326,0.2907,-0.5323,-0.4449,-0.8342,0.7447,-0.7467,-0.7518,-0.3778,-0.6098,-0.5014,68.0,1,608.6442999999999,633.9948,638.2063,626.9484666666667,0,1
39200207.0,7.0,10.0,0.0,16.08,General,16.0,74.66,250.0,250.0,100.0,1600.0,0.9421,-0.6,-0.18,1.33,8.0,8.0,0.3977,0.639,-0.1357,-0.2336,-0.0788,0.7767,0.7628,-0.4339,2.0165,1.0346,-1.0705,0.1041,0.9888,-0.4466,-1.0985,0.795,0.2705,-0.6142,1.6762,1.0844,1.2643,1.0596,-0.4342,0.8126,1.2386,-0.052,1.8524,2.7249,-0.7823,-0.6878,-0.879,-0.1973,-0.3376,-1.4952,-0.2459,-2.1763,-0.2905,-0.8181,68.0,1,580.3936000000001,582.7886999999998,600.2704000000001,587.8175666666667,1,0
39202764.0,8.0,10.0,0.0,15.5,Vocational,12.0,68.7,250.0,200.0,165.0,1600.0,-0.3738,-1.64,0.21,-1.41,10.0,10.0,-0.9282,-1.3687,-1.0527,-0.6105,-0.2834,0.4922,0.7628,1.0067,0.2682,-1.1847,0.5102,0.4572,-0.8262,-0.2538,-1.0985,1.2421,0.2705,0.6912,-0.1855,-0.6583,-0.2661,-1.3692,0.4637,-1.3539,-0.5928,-1.7018,-0.8147,-0.7764,-0.7823,-0.29,-2.2971,-1.7161,-0.3716,-1.1888,-1.1563,-0.6261,-1.2188,-0.7509,46.0,0,538.1125,535.5047999999999,547.0648,540.2273666666666,0,0
39202500.0,7.0,10.0,0.0,16.17,General,14.0,62.45,150.0,150.0,100.0,1550.0,0.1016,0.45,-1.72,1.33,10.0,2.0,-0.4705,-0.9329,-0.1357,-0.3082,-0.1766,2.0345,1.0786,0.5467,-0.3253,1.0346,0.5102,0.5437,0.1744,0.5572,-0.4089,0.9065,-0.2888,0.6912,1.6762,1.0844,0.1956,-0.1015,1.8905,-0.9827,0.7301,-1.4832,-0.4347,0.6818,-0.7823,0.0048,-1.0175,-1.7161,-0.0186,-0.4589,0.0979,-0.9882,-1.2188,-1.3048,76.0,1,561.1600999999999,593.7669999999999,597.9136,584.2802333333333,0,0
39200977.0,9.0,3.0,0.0,15.75,General,16.0,81.92,350.0,210.0,280.0,2030.0,1.2891,1.5,0.98,1.33,7.0,0.0,0.8906,1.1084,-0.1357,0.126,-0.0788,0.871,-0.0037,-0.1809,1.1225,1.0346,1.0419,0.8329,0.1744,0.2363,-1.0985,0.5082,-0.2888,0.2865,-0.1855,1.0844,2.0054,0.9982,-0.0005,1.7411,1.2386,0.3858,0.7181,2.7249,-0.7823,1.216,0.1061,-1.7161,0.0167,-0.3734,0.0979,-1.3007,-1.2188,0.9741,17.0,1,621.7257,628.5971999999999,618.1494000000001,622.8241,1,1
39204289.0,8.0,10.0,0.0,15.75,Vocational,9.0,28.48,150.0,200.0,100.0,1500.0,-1.9826,0.45,0.59,1.33,2.0,4.0,-1.7824,-1.8511,-1.6618,-0.9343,-1.7674,2.0345,0.7628,0.5467,0.7743,1.0346,0.4798,1.323,-0.3449,2.6131,1.2374,-0.6311,-1.272,0.6912,0.6012,-0.6583,0.1956,0.5493,1.8905,0.2621,1.2386,2.3693,0.5761,0.6818,-0.7823,0.1689,-0.9498,-1.3746,0.8755,1.0608,2.0258,-0.5464,-0.2416,-0.4809,67.0,1,459.355,539.9935,475.1388,491.49576666666667,0,0
39205271.0,6.0,10.0,0.0,15.83,General,16.0,58.77,405.0,225.0,135.0,1800.0,0.2804,-0.6,-0.57,1.33,7.0,6.0,-0.4507,0.0433,-0.237,-0.7777,-1.1421,-0.0424,-1.1481,-1.6464,-1.6391,-0.6576,-0.9263,-0.5786,-0.9944,-0.321,-2.4403,1.7046,2.4403,-0.6142,-1.4801,-2.5375,-1.5513,-1.9762,1.0671,-2.1464,-1.3186,-1.5166,-2.5252,-0.763,0.7703,-0.7104,-2.2971,-0.7578,0.5354,-1.3055,-0.2963,-0.8501,-1.2188,-1.3048,6.0,1,500.5269,506.9223,499.5632,502.3374666666666,0,1
39203984.0,7.0,7.0,0.0,16.0,General,16.0,24.98,250.0,250.0,150.0,1600.0,-0.548,0.45,0.59,-0.96,8.0,1.0,-0.8867,-1.8511,-0.1357,-0.603,-1.1421,0.8946,-0.0348,1.0067,0.0728,-0.6576,-0.3302,-0.5819,-1.0615,-0.1542,-1.8008,1.7046,0.2705,-0.6142,-0.4213,0.4667,-0.9792,-1.3692,0.4637,-0.9827,-0.5928,-1.4832,-0.9149,-0.445,-0.7823,-0.5059,-1.6148,-1.7161,-0.5081,-0.9907,-0.5753,-0.1361,-1.2188,-1.3048,4.0,0,479.00380000000007,451.3607,399.1064,443.1569666666667,0,1
39201753.0,6.0,10.0,0.0,15.92,General,16.0,65.01,500.0,300.0,200.0,2000.0,0.3301,0.45,-0.57,1.33,10.0,6.0,-0.6142,-0.7284,-0.1357,-0.7857,-0.2834,-0.0424,-0.3673,0.1333,0.6372,1.0346,0.2807,-0.0818,-1.0615,-1.7421,0.1222,0.795,0.9672,0.6912,0.6012,1.0844,2.0054,1.8164,-0.687,-0.9827,-0.5928,2.3693,-1.3162,1.4685,-0.7823,-0.0879,0.6691,0.5137,-0.5085,-1.1888,-0.5023,0.15,0.1844,-0.4809,48.0,0,549.5859,501.7333,503.0633000000001,518.1275,0,1
39200527.0,7.0,5.0,0.0,15.83,General,14.0,28.48,250.0,250.0,250.0,1600.0,-0.4852,-1.64,-1.72,-1.41,11.0,1.0,-0.3278,-0.8449,-0.1357,-0.4635,-0.4125,-0.2639,0.7628,0.6532,1.1537,1.0346,1.1884,0.8329,-0.5905,1.7513,0.402,-0.0362,1.6524,-0.6142,0.6012,1.0844,0.1956,-0.1015,1.8905,-0.9827,1.2386,-0.8386,-0.4347,0.6678,-0.7823,0.0468,-0.4616,-0.3599,-0.0186,-0.7467,0.0979,0.5149,-1.2188,-1.3048,2.0,0,484.7849,459.8694,430.0206,458.22496666666666,0,0
39205847.0,10.0,10.0,0.0,16.25,General,16.0,26.64,250.0,200.0,100.0,2300.0,0.0687,0.45,0.98,1.33,9.0,8.0,0.4957,0.326,-0.1357,0.1769,0.1629,1.0573,-0.2023,-0.0424,-0.6555,1.0346,-0.62,0.4572,0.2981,0.638,0.1222,-0.0697,0.2705,-0.043,-0.9391,1.0844,2.0054,1.8164,0.1097,-0.267,1.2386,-0.7622,0.5761,0.6818,-0.7823,-1.0928,-1.2893,-0.6017,-0.7504,-1.3808,-1.6897,0.2783,0.5203,-0.8181,39.0,1,578.9164,637.6126,587.0175,601.1821666666666,0,1
39205050.0,7.0,8.0,0.0,15.33,General,16.0,81.4,300.0,300.0,200.0,1850.0,1.1007,0.45,0.59,-1.41,10.0,4.0,0.4689,0.639,1.0788,0.1596,-0.1931,0.6229,-0.2023,-0.0424,-0.3253,-0.6576,0.5102,0.4572,-1.0615,-0.7637,-1.0985,0.9065,1.2958,-0.6142,0.6012,-0.6583,-0.9792,-0.1015,0.4637,-0.9827,-0.5928,-1.2865,-0.4347,-0.4798,-0.7823,-0.2948,-0.4971,-1.6131,-0.4897,-1.4573,-0.7891,-0.3559,0.3555,0.6091,40.0,1,485.1512,436.8739,489.3709,470.46533333333326,1,1
39204794.0,8.0,2.0,0.0,16.0,General,16.0,70.5,165.0,165.0,110.0,1705.0,0.2073,0.45,0.59,-0.04,11.0,2.0,-1.1515,-1.3687,-1.3835,-0.5664,-0.9741,-0.6495,-1.3684,-2.1693,-1.6391,-2.4468,-0.62,-0.5786,-1.0615,-1.7421,0.1222,1.2421,0.2705,-1.9892,-0.9391,1.0844,-2.345,0.5693,1.8905,0.2621,0.7301,0.4152,-0.4347,-0.9156,-0.7823,-0.1486,-0.0861,0.7849,-0.0186,0.0537,0.0979,0.5149,-0.0193,-0.7233,32.0,1,369.8091,357.8519,333.5184,353.7264666666667,0,1
39205394.0,10.0,10.0,0.0,15.58,General,16.0,75.54,300.0,300.0,300.0,1650.0,0.9918,0.1,-0.18,0.42,10.0,7.0,0.4754,0.639,0.031,0.1404,-0.2116,2.0345,1.314,0.6525,-0.3253,1.0346,2.0871,0.4546,0.6797,-0.6362,0.8214,1.2421,-0.2888,0.6912,1.6762,1.0844,2.0054,1.8164,-1.8939,-1.0946,0.1038,2.3693,1.8524,0.6678,-0.7823,0.2725,-0.3473,-1.7161,-0.1748,-0.2565,0.7661,-1.0123,-1.2188,-1.3048,72.0,0,590.8742,608.772,577.4665000000001,592.3709,1,1
39202018.0,7.0,8.0,0.0,15.92,General,14.0,79.74,300.0,150.0,200.0,1600.0,0.6487,0.45,1.36,1.33,9.0,4.0,0.0438,0.5048,-1.3904,0.3276,-0.1766,1.0573,-0.3673,-0.5794,-1.1311,-0.6576,0.2464,-0.5819,-0.5905,1.3752,1.2374,-0.0362,0.2705,-0.6142,-0.9391,-0.6583,-0.2661,-0.6545,1.8905,-0.9827,0.7301,-0.4684,-0.8444,-0.763,0.2907,-0.2266,-0.6526,-0.6144,-0.3345,-1.7634,-0.5753,0.1419,-0.2468,-1.3048,52.0,1,563.0382,607.7361999999999,572.2459,581.0067666666665,0,0
39205591.0,5.0,8.0,0.0,15.33,General,14.0,23.63,300.0,250.0,200.0,1700.0,-1.0193,1.15,0.98,1.33,3.0,4.0,-1.3714,-1.8511,-1.0527,-0.7551,-1.4409,0.7767,1.314,0.2642,-0.3792,1.0346,0.5068,-1.4494,1.8245,-0.7637,-1.3543,1.2658,0.7323,-0.6142,1.6762,1.0844,-0.8705,-1.071,0.9109,-0.4066,-0.5928,-0.8685,-1.1295,0.0761,-0.7823,-1.3271,-2.2971,-0.7578,-0.9047,-2.6033,-0.8348,-1.8031,-1.2188,-1.3048,41.0,1,556.9218,590.5409000000001,605.1197,584.1941333333333,0,0
39202645.0,7.0,7.0,0.0,16.0,General,16.0,63.31,300.0,300.0,250.0,1700.0,0.5417,-0.94,0.59,-0.04,9.0,9.0,-0.0375,0.0433,-0.237,-0.4415,-0.1679,0.1863,1.314,0.0054,-0.3253,1.0346,2.0871,-1.601,1.8245,-0.3757,1.8839,-0.663,-1.272,-0.6142,-0.9391,0.0281,-0.5707,-1.034,-1.2792,-0.6723,1.2386,-0.7448,-1.4271,0.6818,-0.7823,0.142,-0.3927,-1.7161,-0.6379,-1.8097,0.0979,-1.5886,2.4394,-0.3019,75.0,0,646.9398,610.5952,585.5237,614.3529,0,1
39203858.0,3.0,5.0,0.0,15.42,General,12.0,51.56,150.0,150.0,100.0,1700.0,-0.2503,-0.94,-1.72,0.42,10.0,0.0,0.1302,0.5048,-1.3311,0.0979,0.058,1.4424,-0.2023,-0.0424,0.7743,-0.6576,0.5102,0.4572,-1.0615,0.7796,0.1222,0.0755,0.2705,-0.6142,-0.9391,-0.6583,-0.9792,-1.3692,-0.687,-0.2139,-1.4539,-1.4832,-1.3162,-0.6659,-0.7823,0.1488,-0.9084,-1.7161,-0.5081,-1.1888,0.0979,-0.7345,-1.2188,0.2858,56.0,1,497.0290999999999,514.6646,470.7387000000001,494.1441333333333,0,0
39202841.0,3.0,7.0,0.0,16.17,General,12.0,43.33,250.0,200.0,200.0,1800.0,-0.2318,-0.6,-1.34,1.33,10.0,5.0,0.5495,0.5048,-0.1357,0.5162,-0.1766,2.0345,1.314,1.8202,-0.3792,0.3657,2.0871,0.1014,-0.6079,0.0127,0.1222,-0.0697,-1.272,0.6912,0.6012,1.0844,2.0054,0.6291,0.3335,-0.267,0.6502,-1.0812,0.7181,-0.3184,0.8615,-0.3761,-2.2971,-1.7161,-2.9336,0.0537,-0.776,0.5149,-0.5146,-1.3048,68.0,0,514.085,524.1363,485.2724999999999,507.8312666666666,0,0
39204105.0,7.0,9.0,0.0,15.75,General,12.0,51.56,300.0,200.0,300.0,1500.0,-0.9858,0.8,0.98,1.33,10.0,3.0,-0.8917,-0.5952,-1.1268,-0.7857,-0.2834,2.0345,0.7628,1.1049,0.5121,0.6402,0.5135,-0.1716,1.2662,-0.6683,-1.0985,1.5959,1.6524,0.202,1.3256,1.0844,-0.5707,-0.1015,0.8207,0.2621,0.4094,-0.8386,0.3468,0.4829,-0.7823,-0.6756,-1.0868,-0.7578,-0.3345,-1.1888,-0.5023,-0.7345,-0.2416,-0.4809,10.0,0,573.0112999999999,598.6603000000001,555.8547000000001,575.8421,0,0
39201947.0,10.0,10.0,0.0,15.42,General,12.0,43.33,300.0,250.0,250.0,1600.0,-0.537,0.45,-0.18,-1.41,9.0,10.0,-0.1716,-0.7679,-0.1357,-0.0974,-0.2834,0.6682,-0.2023,-0.0424,-0.3253,-0.6576,-0.62,-0.5786,-1.0615,0.428,-0.7391,0.409,0.2705,0.2865,-0.9391,-1.6139,-0.2047,-0.1015,0.4637,0.2621,0.7301,-0.0614,-0.4347,0.6818,-0.7823,0.0565,-2.2971,-1.7161,-1.0071,-1.0481,-1.1563,-0.5464,-1.2188,-1.3048,35.0,0,534.8007,528.0202,493.0188999999999,518.6132666666666,0,0
