CNTSTUID,GRADE,AGE,ISCEDL,PAREDINT,HISEI,IMMIG,REPEAT,ESCS,UNDREM,METASUM,METASPAM,HOMEPOS,CULTPOSS,HEDRES,DISCLIMA,TEACHSUP,DIRINS,PERFEED,EMOSUPS,STIMREAD,ADAPTIVITY,TEACHINT,JOYREAD,SCREADCOMP,SCREADDIFF,PISADIFF,ATTLNACT,COMPETE,WORKMAST,GFOFAIL,EUDMO,SWBP,RESILIENCE,MASTGOAL,GCSELFEFF,GCAWARE,ATTIMM,INTCULT,PERSPECT,COGFLEX,RESPECT,AWACOM,GLOBMIND,DISCRIM,BELONG,WVARSTRR,GENDER,MATH,SCIENCE,READ,TOTALSCORE,Is_MISCED_5B,Is_FISCED_5B,Is_HISCED_5B
60801512.0,0.0,15.75,ISCED level 2,16.0,57.68,Native,Did not repeat a  grade,-0.0278,-0.6,-0.18,-0.96,-1.1298,-1.0219,1.1793,-0.3697,0.6259,0.8667,0.1707,-0.6576,0.5408,-1.0467,-0.2061,0.3916,-0.4089,0.9065,0.8232,0.0083,-0.2661,-0.1015,-0.2006,0.8126,0.7301,-0.8386,-0.9149,-0.9477,0.3436,-0.8565,0.2865,-0.8702,-0.8312,0.9289,-0.7593,0.291,0.5881,-0.6869,9.0,0,287.7366,304.784,292.47209999999995,294.9975666666666,1,0,0
60804990.0,0.0,16.0,ISCED level 2,6.0,16.38,Native,Repeated a  grade,-2.191,-0.6,-0.57,-0.96,-0.5938,-0.4076,-0.4081,-0.8922,0.6259,0.6532,-1.1311,-1.2947,0.1808,0.1041,-1.7928,0.4729,-1.4704,-0.663,-0.5536,-0.0159,-0.5707,-1.6207,-0.3799,-1.3951,0.1038,-1.6789,-1.7101,-0.0934,-1.6562,-0.2014,0.1039,0.922,0.3567,-0.1587,-1.5371,0.291,0.5881,-0.5352,63.0,1,225.50370000000004,264.1204,292.42680000000007,260.6836333333334,0,0,0
60807450.0,0.0,15.25,ISCED level 2,12.0,29.47,Native,Did not repeat a  grade,-1.6106,0.45,-1.72,-1.41,-2.0845,-0.9765,-1.2793,-0.0424,1.314,1.8202,2.0165,-0.6576,2.0871,2.0073,1.8245,1.4539,0.1222,0.409,0.8232,1.0844,1.2643,1.8164,-1.8939,0.2621,-0.5928,-0.0614,0.5761,0.1904,-0.7447,-0.2014,1.6052,0.1686,0.2165,0.9289,-0.1577,0.291,0.5881,-0.1843,80.0,1,404.98710000000005,399.769,379.8284,394.8615,0,0,0
60805580.0,0.0,15.33,ISCED level 2,16.0,24.53,Native,Repeated a  grade,-1.0717,0.45,-0.57,-0.04,-2.104,-0.4222,-0.6947,-2.7124,1.314,0.1808,0.5121,-0.6576,-0.9225,0.1067,-0.2934,0.0216,-0.4089,0.795,1.4885,-1.1534,-0.5707,0.5693,-0.4678,-0.3121,0.1038,-0.6562,0.1123,-0.383,0.0258,-0.1273,-0.5597,-0.0342,-0.7378,-1.3233,-0.1403,-0.7999,1.6728,-0.5945,77.0,0,244.1438,317.3642,268.71829999999994,276.7421,0,0,0
60804018.0,-1.0,15.92,ISCED level 2,16.0,77.1,Native,Did not repeat a  grade,0.2069,-0.6,0.59,0.87,-1.4495,-0.2314,-1.0527,-0.6242,-0.9422,-0.4344,-0.3253,0.2169,-0.62,-0.5786,0.1744,1.4842,-0.7391,0.9065,1.2958,-0.6583,-0.5707,-0.1015,0.4637,0.2621,1.2386,-0.5536,-0.2151,0.0043,-0.3413,1.4992,-0.4982,0.1686,-0.3889,-0.4401,-0.1577,0.291,0.5881,-0.445,29.0,1,364.3501,395.2812,390.0082,383.21316666666667,0,0,0
60805336.0,-1.0,15.33,ISCED level 2,16.0,31.08,Native,Did not repeat a  grade,-0.6704,-0.25,-0.57,0.42,-1.4507,-0.3425,-0.6947,-0.1089,0.0483,-0.1654,0.7743,-0.6576,-0.3302,0.4572,0.1744,0.0399,-0.7391,1.2421,1.0453,-0.6583,-0.9792,-1.1187,0.4637,0.2621,1.2386,-0.8273,-1.4972,-0.5739,-3.4944,-0.6389,-0.4982,1.3485,-0.8036,-1.4721,-0.1577,-0.0287,0.5881,-1.1174,78.0,0,299.5277,293.0724,261.16900000000004,284.5897,0,0,0
60806264.0,0.0,15.33,ISCED level 2,12.0,80.78,Native,Did not repeat a  grade,-0.4775,-1.29,0.98,0.42,-1.7171,-1.4693,1.1793,-0.5245,1.314,1.8202,0.5121,0.2169,-0.62,0.8329,0.636,0.9831,-0.4089,0.409,1.0453,0.0083,0.1956,0.487,0.8207,0.8126,-0.5928,-0.0614,0.5761,0.1904,-0.3413,-0.2014,0.2865,-0.5956,-0.2153,-0.164,-0.1577,0.291,0.3595,-0.3184,71.0,0,358.6725,368.7616,384.4459,370.6266666666666,0,0,0
60806906.0,0.0,16.0,ISCED level 2,12.0,25.95,Native,Repeated a  grade,-2.0282,-0.94,-0.18,-1.41,-2.9129,-0.3571,-1.3835,-0.3031,1.314,0.2336,-0.3253,-0.6576,-0.3335,-0.5786,0.1744,-0.1371,0.1222,1.2421,0.8232,-0.6583,0.1956,-0.1015,-0.4342,0.2621,0.7301,-0.0614,-0.9149,-2.7142,-1.4486,-0.6764,1.6052,-0.5227,-0.8312,0.9289,-0.1577,0.0036,-0.3887,-0.3184,2.0,1,296.2329,260.6929,301.37350000000004,286.09976666666665,0,0,0
60806335.0,0.0,15.42,ISCED level 2,9.0,17.0,Native,Did not repeat a  grade,-2.6468,-0.6,-1.72,-1.41,-2.8352,-1.0219,-1.3904,0.4922,0.7628,0.2336,-0.9181,-1.1847,-0.62,-2.2652,0.1744,0.5625,0.1222,1.2421,0.9672,-1.6139,0.1956,-0.1015,0.4637,0.2621,1.2386,-0.0614,0.5761,-0.5805,2.3015,-0.2014,1.6052,1.1945,0.2165,0.9289,-0.1577,0.291,0.5881,-0.445,27.0,1,292.08150000000006,287.8527,289.6209,289.8517,0,0,0
60805006.0,-1.0,15.92,ISCED level 2,12.0,24.53,Native,Repeated a  grade,-1.7599,-0.6,0.21,-0.04,-2.2149,-1.0219,-0.5492,0.4922,-0.4289,0.3927,0.9044,0.5029,0.7517,0.7368,1.2662,0.5679,-0.4419,0.9065,1.6524,-0.6583,-0.2047,-0.1015,0.1097,0.2621,-0.1064,-0.8386,-0.5589,-0.1732,0.1316,-0.2014,1.6052,-1.6435,-0.6638,0.1278,-0.8567,-2.1403,0.5881,-0.5635,46.0,1,317.2816,283.82410000000004,290.7444,297.2833666666667,0,0,0
60803491.0,1.0,16.0,ISCED level 2,12.0,17.0,Native,Did not repeat a  grade,-1.8248,-0.6,-0.57,-0.96,-2.0292,0.0631,-0.5492,-0.1693,0.6259,0.6532,0.2682,-0.6576,0.5102,0.1067,0.1744,0.4729,0.1222,0.795,0.9672,0.0083,0.1956,-0.1015,0.1097,0.2621,0.4094,-0.0614,0.5761,-0.2302,-0.10685,-0.2014,0.2865,0.1686,-0.2023,-0.1587,-0.1577,0.291,0.5881,-0.322,60.0,1,312.3697,246.13180000000003,262.26300000000003,273.58816666666667,0,0,0
60804718.0,0.0,15.58,ISCED level 2,12.0,76.49,Native,Did not repeat a  grade,-0.3977,0.45,0.59,0.87,-1.3355,-0.8547,-0.3792,1.2809,0.3485,-0.5072,-0.6555,1.0346,0.0236,0.4572,0.9276,0.7202,0.1222,-0.0697,0.7323,0.4667,-0.2661,0.0273,0.052,-0.569,-0.5928,-0.096,-0.8444,-0.6917,-0.5496,0.9616,-0.4982,0.3799,-1.5249,0.9289,-0.1577,-0.2347,-0.1731,-0.8632,38.0,1,510.1474,528.7746,537.0993,525.3404333333333,0,0,0
60800192.0,1.0,16.17,ISCED level 2,12.0,26.64,Native,Did not repeat a  grade,-2.5188,0.1,-0.95,-1.41,-3.474,-1.9582,-1.935,0.7843,1.314,1.8202,0.7743,1.0346,1.5391,0.8329,1.3209,0.9831,-0.4089,0.5082,1.6524,-0.6583,-0.2661,0.6291,-0.687,1.7411,1.2386,-0.0614,1.8524,0.1904,-0.0549,1.4992,0.2865,0.089,-0.2287,-0.164,0.5012,0.5049,-0.6615,0.9423,69.0,1,383.0296,367.3878,355.94250000000005,368.7866333333333,0,0,0
60807448.0,0.0,15.83,ISCED level 2,12.0,24.49,Native,Repeated a  grade,-1.95,0.45,-0.18,0.42,-2.6624,-1.4693,-1.5216,-0.9043,-0.6951,0.373,1.458,-1.2947,0.24,1.323,0.5667,0.2551,-0.5485,1.6541,1.1904,-1.1507,-0.1401,-0.7233,0.052,-0.0193,-1.511,-0.9059,-0.5589,0.0518,-0.8645,-0.8396,-0.8736,-1.3426,-0.754,-0.8466,-0.7383,-0.4391,0.3595,-0.4509,35.0,0,224.2883,329.8014999999999,280.6326,278.2408,0,0,0
60804076.0,1.0,16.08,ISCED level 2,9.0,25.95,Native,Did not repeat a  grade,-2.4272,-1.64,0.21,0.42,-2.7193,-1.9582,-1.5925,0.627,1.314,1.8202,1.3514,0.5029,0.9261,0.937,0.9888,1.4842,1.2374,-1.126,0.2705,1.0844,0.1956,1.8164,0.2734,0.2621,0.5012,-0.5176,1.8524,0.1904,-0.0549,0.2289,0.1212,0.1686,0.2165,0.9289,1.2015,1.1992,0.5881,1.4685,43.0,1,386.0263000000001,333.595,362.8929,360.8380666666667,0,0,0
60800398.0,-1.0,15.33,ISCED level 2,12.0,28.48,Native,Did not repeat a  grade,-1.2996,0.1,-0.95,-0.96,-1.305,-0.0069,1.1793,2.0345,1.314,1.8202,1.458,-0.6576,2.0871,-2.2652,1.8245,0.1803,-0.1589,1.2421,-0.4021,-1.4117,1.1811,1.1448,-0.7592,1.7411,1.2386,1.1934,1.3357,0.7047,-0.0549,-0.8396,1.6052,0.1686,0.688,0.9289,-1.8517,0.0845,2.0365,0.4402,43.0,0,306.52110000000005,281.7264,297.07649999999995,295.108,0,0,0
60800570.0,0.0,15.5,ISCED level 2,12.0,17.0,Native,Did not repeat a  grade,-2.031,-0.25,-0.95,-1.41,-2.5164,-0.9765,-0.5813,-0.2442,1.314,0.4854,1.3195,-0.6576,2.0871,0.5437,0.5665,0.593,-0.3185,1.7046,0.2705,0.0042,0.4978,1.8164,0.5428,0.8126,1.2386,1.0615,-1.7101,-2.7142,-2.91,-0.846,-0.9768,-1.3175,-2.0396,-1.9815,-0.8739,0.477,2.1381,-0.9955,61.0,1,302.6295,256.7835,281.9824,280.4651333333333,0,0,0
60802174.0,1.0,16.17,ISCED level 2,16.0,23.8,Native,Did not repeat a  grade,-0.8883,-0.94,-0.57,-1.41,-1.6377,0.8337,-0.9386,-2.0663,0.7015,1.1049,1.1225,-0.6576,0.7551,1.1853,0.9888,0.2561,-0.4419,0.8812,1.6524,1.0844,-0.2661,-0.1015,0.4637,-0.1652,0.6502,-0.0614,0.5761,0.1904,0.858,-0.2014,1.1479,-0.3581,0.2165,0.4165,0.2266,0.291,0.3595,-1.0718,78.0,0,339.6973,377.0521,320.22209999999995,345.6571666666667,0,0,0
60801781.0,0.0,15.83,ISCED level 2,12.0,32.2,Native,Did not repeat a  grade,-1.2977,-1.64,0.98,-0.5,-1.468,0.8337,0.031,-0.9609,0.7628,1.8202,-0.9181,1.0346,0.5102,0.4572,1.3209,0.6243,0.1222,0.409,-1.272,1.0844,0.1956,0.5693,0.4637,0.2621,-1.1176,-0.0614,0.1123,-0.6444,-0.7641,-0.2014,0.2865,-0.9961,-0.7399,0.3445,-0.4741,-0.0287,-0.1088,0.3134,73.0,1,355.5973,386.7954,361.2195,367.87073333333336,0,0,0
60802641.0,0.0,16.0,ISCED level 2,12.0,32.2,Native,Did not repeat a  grade,-1.8716,-0.6,-0.95,1.33,-2.8241,0.5479,-2.4403,-0.0424,0.298,-0.5799,0.3993,-1.5824,-0.0073,-0.5786,0.1744,0.4779,0.1222,1.2421,1.1904,-0.6583,0.1956,-0.1015,0.4637,0.2621,1.2386,-0.0497,1.8524,-0.5339,-1.8121,-0.6155,-0.3856,-0.8702,-0.4148,-1.2257,-0.1577,-0.3066,0.8403,-0.7814,57.0,0,305.3176,306.44950000000006,266.22889999999995,292.6653333333333,0,0,0
60803930.0,0.0,15.42,ISCED level 2,16.0,21.64,Native,Did not repeat a  grade,-0.6168,0.45,-0.95,-0.04,-0.8989,-0.0368,-0.5492,2.0345,1.314,1.8202,1.1225,0.2169,2.0871,0.4572,1.8245,0.7202,0.1222,-0.0697,0.2705,-0.6583,0.1956,-0.1015,-0.687,0.2621,1.2386,-0.0614,1.8524,0.4544,2.2885,-0.2014,1.6052,1.9097,0.2165,0.9289,-0.1577,-0.0311,-1.1549,-0.3184,18.0,0,376.5254,372.2006,359.36000000000007,369.3620000000001,0,0,0
60805563.0,0.0,15.25,ISCED level 2,16.0,68.7,Native,Did not repeat a  grade,0.5803,-0.25,-0.57,-0.5,-0.1889,1.9916,-0.6947,0.7843,1.314,1.8202,2.0165,-0.6576,2.0871,2.0073,1.3209,0.0773,-0.4089,0.409,0.2705,-0.6583,0.1956,-0.1015,-0.3799,-0.1652,-0.5928,-0.4909,0.5761,0.1904,-0.0549,-0.2014,-0.2436,-0.8702,-0.6318,-0.4401,-0.1577,-0.1169,0.2143,-1.186,13.0,0,411.7481,389.3472,351.6378,384.2443666666666,0,0,0
60804330.0,1.0,16.08,ISCED level 2,9.0,23.8,Native,Did not repeat a  grade,-2.318,-0.6,0.21,-0.5,-2.3643,-1.0219,-1.5925,0.167,1.314,1.1049,0.2682,0.5029,0.7586,-0.2644,1.0307,0.4407,-0.9323,0.5371,0.4992,0.443,1.1811,0.5493,1.8905,1.348,0.4094,0.7401,1.8524,-0.2372,1.006,0.6239,0.1782,0.5572,-0.2333,-0.5154,1.5588,0.206,0.0963,-0.5994,69.0,0,332.5393,346.3769,319.22530000000006,332.7138333333333,0,0,0
60801956.0,1.0,15.83,ISCED level 2,9.0,17.0,Native,Did not repeat a  grade,-2.5149,-0.25,-1.72,-1.41,-2.5234,-0.3571,-1.7257,-0.2846,0.1694,0.2336,-0.7784,-1.0657,-0.0999,-0.1687,-1.1417,-0.3835,0.1222,1.2421,1.6524,0.4667,-0.2661,-0.6545,-1.1858,-0.3121,-0.5928,-0.5536,0.9703,-2.7142,-1.4596,-0.2014,-0.4982,-1.2174,-1.6441,-0.1587,-0.4741,0.291,0.5881,-0.0879,53.0,1,369.4599,352.74330000000003,364.193,362.13206666666673,0,0,0
60807166.0,0.0,15.25,ISCED level 2,12.0,71.39,Native,Did not repeat a  grade,-0.5965,0.8,-1.34,-0.04,-1.5755,-0.3425,-0.5492,-1.0017,-0.0348,0.8667,0.2012,-0.6576,0.0236,-0.686,-0.2934,-0.035,-0.4419,0.795,1.1904,-0.6583,0.1956,-1.034,-0.2006,0.2621,0.7301,0.0843,0.1123,-0.3991,-1.0269,-0.9069,-0.8141,-0.6862,-1.0359,-1.5198,-1.2042,0.0108,1.517,-0.8223,40.0,1,289.3729,262.9673,258.7913,270.37716666666665,0,0,0
60806589.0,0.0,16.0,ISCED level 2,9.0,28.48,Native,Did not repeat a  grade,-2.0237,0.45,-0.57,-0.96,-1.8796,-0.4076,-1.0527,-1.0963,-0.2023,0.0054,1.5844,1.0346,1.3517,0.4572,0.9888,0.8208,0.1222,1.2421,1.6524,1.0844,0.7871,-0.1015,-0.2006,0.2621,0.7301,-0.0614,0.5761,-0.5851,-0.3919,-0.2014,0.1338,-0.3581,-0.6318,-0.4401,-0.1577,0.291,1.0428,-0.1843,66.0,1,361.1934,316.35450000000003,295.70590000000004,324.41793333333334,0,0,0
60800937.0,0.0,15.25,ISCED level 2,16.0,74.7,Native,Did not repeat a  grade,0.1406,1.5,-1.34,-0.96,-1.4981,-0.6506,-1.2793,-0.7565,-1.415,-0.4344,-1.6391,1.0346,-0.9263,-0.9282,-0.8262,1.6891,0.402,-0.0697,0.2705,-1.4117,-0.5707,-0.1015,1.4083,0.8126,-1.4539,-0.7737,-0.2151,0.4476,2.3015,1.4992,-0.2031,1.9097,-1.1355,0.9289,0.4988,0.986,0.0306,-0.1797,13.0,1,365.9705,418.9278000000001,456.56380000000007,413.8207,0,1,0
60803151.0,-1.0,15.42,ISCED level 2,16.0,17.0,Native,Repeated a  grade,-1.356,0.45,0.59,-1.41,-2.4369,0.0631,-1.3001,0.3214,1.314,1.8202,-0.7784,-0.6576,-0.62,-0.5786,0.1744,0.1748,-0.4419,1.2421,1.6524,-0.6583,-0.9792,-0.772,-0.3799,-0.9827,1.2386,-1.4945,-2.5252,0.8332,-3.4944,-0.2014,1.6052,-0.5227,-0.9774,0.9289,-0.1577,0.291,1.2675,-0.7814,2.0,0,294.5014,312.2187,295.303,300.6743666666667,0,0,0
60801685.0,1.0,16.17,ISCED level 2,12.0,24.53,Native,Did not repeat a  grade,-1.5192,0.8,-0.57,-0.04,-1.6461,-1.0692,-1.3001,-0.6741,1.314,0.286,0.4755,1.0346,0.6429,-1.0467,0.2981,0.0415,-0.7391,0.9065,-0.4593,1.0844,0.7871,1.1448,1.8905,0.2621,0.1869,-1.12,-0.9441,-0.743,-1.2454,-0.2309,0.2865,-0.4917,-1.0297,-0.054,0.5741,0.8802,0.5881,0.2929,77.0,0,321.64759999999995,299.92010000000005,293.20300000000003,304.92356666666666,0,0,0
60806979.0,1.0,16.17,ISCED level 2,12.0,25.71,Native,Did not repeat a  grade,-1.7979,-0.6,0.98,-0.96,-2.3578,-0.536,-1.1827,2.0345,1.314,1.8202,2.0165,-2.4468,2.0871,2.0073,1.8245,1.152,0.1222,-1.8876,-1.272,1.0844,0.7871,1.1448,-0.5311,1.1963,-0.5928,1.217,1.1969,1.1677,2.3015,-2.264,0.6259,1.3485,0.4613,0.9289,-1.7503,0.2708,-1.1549,2.7249,23.0,0,500.1097000000001,468.3336000000001,481.77879999999993,483.4073666666666,0,0,0
60806977.0,1.0,16.08,ISCED level 2,12.0,24.53,Native,Did not repeat a  grade,-1.0214,0.45,0.98,-1.41,-0.4699,0.4306,0.6763,1.1945,1.314,1.8202,0.2682,1.0346,1.0419,2.0073,0.1744,2.0094,0.1222,-0.0697,0.2705,1.0844,0.1956,0.5693,-0.4342,0.2621,-0.5928,-0.4684,0.5761,0.0043,-0.0549,0.2808,-0.611,0.1686,-0.8312,0.9289,-0.5122,-0.5523,-0.8798,-0.4509,24.0,1,433.9252,446.3882,425.4801,435.2645,0,0,0
60802252.0,0.0,15.5,ISCED level 2,12.0,28.84,Native,Did not repeat a  grade,-1.6807,-1.64,0.98,-1.41,-2.2217,0.0631,-1.5094,0.871,0.7015,0.3737,1.0179,-0.6576,1.1847,1.323,0.6797,0.8147,0.1222,0.795,0.7192,-0.6583,-0.2047,-0.1015,0.052,-0.3121,0.1869,-0.0328,0.4317,0.0043,-0.0549,-0.2014,0.5566,0.2828,-1.1971,0.4165,0.7846,-0.2208,-1.1549,0.472,18.0,1,433.4149000000001,432.3724,421.5237,429.1036666666667,0,0,0
60804368.0,1.0,15.92,ISCED level 2,16.0,85.41,Native,Did not repeat a  grade,1.2094,-1.64,-0.18,-1.41,0.5453,1.9916,1.1793,0.4922,1.314,1.8202,2.0165,1.0346,2.0871,2.0073,1.8245,1.4842,0.1222,-0.0697,0.2705,1.0844,2.0054,1.8164,1.8905,1.7411,1.2386,1.5024,1.8524,0.6377,2.3015,0.9616,1.6052,1.9097,0.7318,0.9289,1.4743,1.3556,0.1265,0.5251,35.0,1,440.311,407.0109,440.17,429.1639666666667,0,0,0
60803544.0,1.0,15.67,ISCED level 2,14.5,30.34,Native,Did not repeat a  grade,-1.189,-0.94,-0.18,-0.96,-2.0744,-0.815,-1.5094,-0.1693,1.314,1.0067,0.8654,0.2169,-0.0752,-0.1687,0.9684,0.4779,0.1222,1.2421,1.6524,0.4667,-0.2047,-0.1015,0.4637,0.2621,0.7301,-0.4684,-0.4347,-0.9477,-1.4486,-0.2014,-0.4982,-0.085,-0.8036,-0.7917,-0.5229,0.291,0.9385,-0.445,31.0,1,374.259,380.7956,377.7872,377.61393333333336,1,1,1
60802296.0,0.0,15.58,ISCED level 2,16.0,26.62,Native,Did not repeat a  grade,-1.2024,-1.29,-1.34,-0.96,-2.507,-0.0069,-0.5492,-0.0424,-0.8998,0.006,0.6796,-0.6576,-0.62,-0.5786,-0.5551,1.1812,-0.4419,0.5371,0.2705,-0.6583,-0.9792,-0.1015,0.1097,1.7411,1.2386,-0.4531,-0.4347,-1.3239,-1.4486,-1.2083,-0.4982,-0.8702,-0.8312,0.9289,-1.0367,-1.044,0.5881,-0.4312,68.0,0,295.98100000000005,297.2483,305.5008,299.5767,0,0,0
60804785.0,0.0,15.33,ISCED level 2,12.0,17.0,Native,Repeated a  grade,-2.7928,-1.64,-0.18,-0.5,-4.3166,-1.9582,-3.0862,-0.5148,1.314,1.8202,-0.3792,1.0346,1.2234,-0.4677,0.636,0.4559,-1.8008,0.795,3.0064,1.0844,0.6314,-0.1015,1.8905,-0.3121,0.1038,-1.0884,0.8347,-2.7142,-0.8098,-0.2014,1.6052,0.3656,-0.1709,0.4165,-0.904,-0.3299,1.6952,0.4503,35.0,1,301.8955,307.2111,303.2991,304.13523333333336,0,0,0
60807214.0,1.0,15.75,ISCED level 2,12.0,44.14,Native,Did not repeat a  grade,-1.4768,-0.6,1.36,0.42,-2.4288,-0.5025,-1.3835,0.6019,1.314,1.8202,1.5844,1.0346,2.0871,1.1813,1.8245,1.4042,1.2374,-1.8876,-0.7816,-2.5375,0.6314,1.8164,1.8905,1.7411,1.2386,1.2011,1.8524,0.4852,0.9153,0.2808,1.6052,1.9097,0.4308,0.9289,2.0513,2.0049,-1.1549,0.5082,35.0,1,448.2352000000001,435.9489,461.7522,448.64543333333336,0,0,0
60800332.0,0.0,15.33,ISCED level 2,16.0,88.31,Native,Did not repeat a  grade,1.3153,0.1,0.59,0.42,0.665,0.6008,1.1793,2.0345,0.1155,1.8202,0.7743,1.0346,2.0871,1.1813,1.2662,0.6516,0.1222,-0.0697,0.2705,1.0844,0.1956,0.9982,-0.1748,0.2621,1.2386,0.4558,1.1969,-0.1137,-0.0549,-0.2014,0.2865,0.9953,0.2165,0.9289,0.1569,0.291,0.1265,0.0348,13.0,1,418.46600000000007,442.6497,433.0227,431.3794666666667,0,0,0
60800001.0,-1.0,15.33,ISCED level 2,9.0,28.52,Native,Did not repeat a  grade,-2.179,-0.6,-1.72,-0.5,-2.2485,-0.2314,-1.8813,-0.0424,1.314,1.8202,-1.6391,-0.6576,2.0871,2.0073,-1.0615,0.2561,0.1222,1.2421,1.6524,-0.6583,0.1956,-0.1015,-0.687,0.2621,1.2386,-0.0614,0.5761,-0.7642,-0.6183,-0.8565,0.2865,0.1686,0.2165,-0.4401,-0.9206,0.291,0.5881,-0.9879,35.0,0,271.5915,348.25370000000004,278.5124,299.4525333333333,0,0,0
60806392.0,0.0,15.58,ISCED level 2,12.0,39.04,Native,Did not repeat a  grade,-1.1912,-0.25,-0.18,-1.41,-1.5244,-0.0214,-1.3835,0.871,1.314,1.8202,-0.3253,-0.6576,1.0741,0.4572,0.1744,2.0094,0.1222,-1.126,0.2705,1.0844,-0.9792,-0.1015,-0.687,0.8126,0.7301,-0.0614,1.8524,-0.685,1.1651,-0.2014,1.6052,0.3517,-0.3812,0.4561,0.9591,0.8802,-0.6615,0.3581,56.0,1,439.0889,413.92120000000006,419.5355,424.1818666666666,0,0,0
60801326.0,-1.0,16.0,ISCED level 2,14.5,24.53,Native,Repeated a  grade,-0.9245,-0.6,0.59,-1.41,-1.1879,-0.8327,-0.4511,-0.6675,1.314,0.3927,-0.3253,-0.6576,2.0871,-0.1716,-0.2934,-0.2701,-0.4419,1.2421,1.1904,-1.6139,0.1956,-0.6545,0.1097,0.2621,0.1038,-0.0614,0.5761,-0.269,-0.0549,-0.2014,1.6052,1.9097,1.9659,-0.1244,-0.1577,0.291,-0.4235,-0.9879,1.0,0,270.2634,286.6228,261.4286000000001,272.7716,1,1,1
60804168.0,0.0,16.17,ISCED level 2,9.0,17.0,Native,Did not repeat a  grade,-2.6486,0.8,-1.72,-0.5,-2.8395,-1.0219,-1.956,-1.3117,1.314,0.5853,0.0728,-1.3914,-0.62,-0.1716,0.1744,0.2561,-0.7391,0.9065,1.0453,1.0844,-0.4112,-1.071,-0.2006,1.243,-0.5928,-0.5176,0.5761,-1.3723,-0.2285,-0.2014,1.6052,-0.8702,-1.3997,0.1278,-0.7314,-0.0311,0.5881,-0.0599,22.0,0,330.3763,308.07090000000005,312.9741,317.14043333333336,0,0,0
60802025.0,0.0,15.25,ISCED level 2,16.0,26.62,Native,Did not repeat a  grade,-1.3561,0.1,0.59,-1.41,-2.8703,-1.0219,-1.3835,-0.4003,0.1694,1.0067,-0.696,1.0346,1.4882,0.1915,0.636,1.2085,0.1222,-0.0697,0.7192,1.0844,0.1956,0.9982,-0.687,1.7411,1.2386,0.3858,1.8524,0.1904,0.9518,-0.2014,0.8888,1.9097,0.7378,0.9289,1.013,1.3042,1.4464,2.7249,37.0,1,415.5119,411.7772,420.1592,415.8161,0,0,0
60800735.0,1.0,16.17,ISCED level 2,12.0,30.34,Native,Did not repeat a  grade,-1.0447,-0.6,-0.95,-1.41,-0.7865,-1.9582,-0.3792,1.4424,0.6259,1.8202,0.2682,-0.6576,0.2751,2.0073,0.1744,-0.2119,-0.825,0.9065,1.6524,-0.6583,0.1956,-0.1015,-0.687,0.2621,0.5012,0.5112,0.5761,-1.6498,-1.4486,-0.8681,-0.4982,0.1686,0.2165,-1.4721,-0.1577,-0.3445,0.5881,-0.3184,52.0,0,330.8095,344.31969999999995,301.5872,325.57213333333334,0,0,0
60800597.0,0.0,16.0,ISCED level 2,16.0,24.53,Native,Did not repeat a  grade,-1.1403,1.5,-1.34,0.42,-2.2662,-0.0069,-1.3835,0.5156,0.7015,1.1049,1.251,-1.0691,0.5441,0.836,0.6134,0.9831,-0.849,0.8812,0.7323,0.0083,-0.9792,-0.6545,-0.9823,0.2621,0.7301,-0.8813,0.5761,-0.3145,-0.2135,-1.5612,-0.847,0.4852,0.5105,-0.446,-0.2055,-0.5064,0.8394,0.6818,78.0,0,291.0511,296.2029,286.98639999999995,291.41346666666664,0,0,0
60806072.0,0.0,15.42,ISCED level 2,16.0,76.49,Native,Did not repeat a  grade,0.0738,1.5,-1.72,-0.96,-1.7364,0.5479,0.0477,2.0345,1.314,1.8202,1.3195,0.2169,2.0871,2.0073,1.8245,1.2829,1.8839,-1.126,-1.272,1.0844,-0.2661,1.8164,0.052,1.7411,1.2386,1.6219,1.8524,0.9128,2.3015,0.9616,1.6052,1.1388,0.6327,0.9289,2.0513,1.1341,-1.1549,-0.1939,7.0,0,440.2591000000001,483.8327000000001,481.2767,468.45616666666666,0,0,0
60807395.0,1.0,16.17,ISCED level 2,16.0,80.78,Native,Did not repeat a  grade,0.7012,1.15,-1.34,-0.5,-0.4471,-0.3425,1.1793,0.871,0.7628,1.8202,1.1522,1.0346,1.0419,0.937,0.1744,0.5625,0.6994,-1.126,-0.7816,-2.5375,0.7871,0.5693,0.8794,0.9269,1.2386,0.3858,1.3357,0.1904,2.3015,-0.2014,0.7875,0.3517,0.2165,0.9289,0.911,0.9961,-1.1549,0.9683,6.0,0,370.6147,389.9501,384.957,381.8406,0,0,0
60806225.0,0.0,15.58,ISCED level 2,12.0,37.83,Native,Did not repeat a  grade,-1.7143,-0.25,-1.72,-1.41,-2.706,-1.9582,-1.3835,-0.0424,1.314,1.1049,0.7743,1.0346,1.1506,1.1853,1.8245,1.4842,0.8214,0.409,0.2705,1.0844,0.4352,1.8164,-0.4342,1.7411,0.7301,-0.0614,1.8524,-0.1424,-0.0549,0.9616,0.2865,0.6686,0.0223,0.9289,2.0513,1.8217,-0.6615,0.1554,44.0,1,415.3953,412.2701,416.8764,414.84726666666666,0,0,0
