CNTSTUID,SCHLTYPE,STRATIO,SCHSIZE,RATCMP1,RATCMP2,TOTAT,PROATCE,PROAT5AB,PROAT5AM,PROAT6,CLSIZE,CREACTIV,EDUSHORT,STAFFSHORT,STUBEHA,TEACHBEHA,SCMCEG
76400312,3,19.5071,2731,0.2183,1,140,1,0.6357,0.3571,0.0071,43,3,0.1423,-0.7828,-0.0384,-2.0409,0.9042
76400403,3,19.5071,2731,0.2183,1,140,1,0.6357,0.3571,0.0071,43,3,0.1423,-0.7828,-0.0384,-2.0409,0.9042
76400411,3,19.5071,2731,0.2183,1,140,1,0.6357,0.3571,0.0071,43,3,0.1423,-0.7828,-0.0384,-2.0409,0.9042
76401042,3,19.5071,2731,0.2183,1,140,1,0.6357,0.3571,0.0071,43,3,0.1423,-0.7828,-0.0384,-2.0409,0.9042
76401239,3,19.5071,2731,0.2183,1,140,1,0.6357,0.3571,0.0071,43,3,0.1423,-0.7828,-0.0384,-2.0409,0.9042
76401720,3,19.5071,2731,0.2183,1,140,1,0.6357,0.3571,0.0071,43,3,0.1423,-0.7828,-0.0384,-2.0409,0.9042
76401730,3,19.5071,2731,0.2183,1,140,1,0.6357,0.3571,0.0071,43,3,0.1423,-0.7828,-0.0384,-2.0409,0.9042
76402248,3,19.5071,2731,0.2183,1,140,1,0.6357,0.3571,0.0071,43,3,0.1423,-0.7828,-0.0384,-2.0409,0.9042
76402485,3,19.5071,2731,0.2183,1,140,1,0.6357,0.3571,0.0071,43,3,0.1423,-0.7828,-0.0384,-2.0409,0.9042
76403055,3,19.5071,2731,0.2183,1,140,1,0.6357,0.3571,0.0071,43,3,0.1423,-0.7828,-0.0384,-2.0409,0.9042
76403223,3,19.5071,2731,0.2183,1,140,1,0.6357,0.3571,0.0071,43,3,0.1423,-0.7828,-0.0384,-2.0409,0.9042
76403495,3,19.5071,2731,0.2183,1,140,1,0.6357,0.3571,0.0071,43,3,0.1423,-0.7828,-0.0384,-2.0409,0.9042
76403657,3,19.5071,2731,0.2183,1,140,1,0.6357,0.3571,0.0071,43,3,0.1423,-0.7828,-0.0384,-2.0409,0.9042
76403727,3,19.5071,2731,0.2183,1,140,1,0.6357,0.3571,0.0071,43,3,0.1423,-0.7828,-0.0384,-2.0409,0.9042
76403902,3,19.5071,2731,0.2183,1,140,1,0.6357,0.3571,0.0071,43,3,0.1423,-0.7828,-0.0384,-2.0409,0.9042
76403908,3,19.5071,2731,0.2183,1,140,1,0.6357,0.3571,0.0071,43,3,0.1423,-0.7828,-0.0384,-2.0409,0.9042
76404099,3,19.5071,2731,0.2183,1,140,1,0.6357,0.3571,0.0071,43,3,0.1423,-0.7828,-0.0384,-2.0409,0.9042
76405423,3,19.5071,2731,0.2183,1,140,1,0.6357,0.3571,0.0071,43,3,0.1423,-0.7828,-0.0384,-2.0409,0.9042
76405637,3,19.5071,2731,0.2183,1,140,1,0.6357,0.3571,0.0071,43,3,0.1423,-0.7828,-0.0384,-2.0409,0.9042
76405664,3,19.5071,2731,0.2183,1,140,1,0.6357,0.3571,0.0071,43,3,0.1423,-0.7828,-0.0384,-2.0409,0.9042
76405836,3,19.5071,2731,0.2183,1,140,1,0.6357,0.3571,0.0071,43,3,0.1423,-0.7828,-0.0384,-2.0409,0.9042
76406072,3,19.5071,2731,0.2183,1,140,1,0.6357,0.3571,0.0071,43,3,0.1423,-0.7828,-0.0384,-2.0409,0.9042
76406167,3,19.5071,2731,0.2183,1,140,1,0.6357,0.3571,0.0071,43,3,0.1423,-0.7828,-0.0384,-2.0409,0.9042
76406314,3,19.5071,2731,0.2183,1,140,1,0.6357,0.3571,0.0071,43,3,0.1423,-0.7828,-0.0384,-2.0409,0.9042
76406322,3,19.5071,2731,0.2183,1,140,1,0.6357,0.3571,0.0071,43,3,0.1423,-0.7828,-0.0384,-2.0409,0.9042
76406346,3,19.5071,2731,0.2183,1,140,1,0.6357,0.3571,0.0071,43,3,0.1423,-0.7828,-0.0384,-2.0409,0.9042
76406804,3,19.5071,2731,0.2183,1,140,1,0.6357,0.3571,0.0071,43,3,0.1423,-0.7828,-0.0384,-2.0409,0.9042
76406829,3,19.5071,2731,0.2183,1,140,1,0.6357,0.3571,0.0071,43,3,0.1423,-0.7828,-0.0384,-2.0409,0.9042
76406954,3,19.5071,2731,0.2183,1,140,1,0.6357,0.3571,0.0071,43,3,0.1423,-0.7828,-0.0384,-2.0409,0.9042
76407037,3,19.5071,2731,0.2183,1,140,1,0.6357,0.3571,0.0071,43,3,0.1423,-0.7828,-0.0384,-2.0409,0.9042
76407118,3,19.5071,2731,0.2183,1,140,1,0.6357,0.3571,0.0071,43,3,0.1423,-0.7828,-0.0384,-2.0409,0.9042
76407510,3,19.5071,2731,0.2183,1,140,1,0.6357,0.3571,0.0071,43,3,0.1423,-0.7828,-0.0384,-2.0409,0.9042
76407805,3,19.5071,2731,0.2183,1,140,1,0.6357,0.3571,0.0071,43,3,0.1423,-0.7828,-0.0384,-2.0409,0.9042
76407814,3,19.5071,2731,0.2183,1,140,1,0.6357,0.3571,0.0071,43,3,0.1423,-0.7828,-0.0384,-2.0409,0.9042
76408493,3,19.5071,2731,0.2183,1,140,1,0.6357,0.3571,0.0071,43,3,0.1423,-0.7828,-0.0384,-2.0409,0.9042
76408506,3,19.5071,2731,0.2183,1,140,1,0.6357,0.3571,0.0071,43,3,0.1423,-0.7828,-0.0384,-2.0409,0.9042
76408545,3,19.5071,2731,0.2183,1,140,1,0.6357,0.3571,0.0071,43,3,0.1423,-0.7828,-0.0384,-2.0409,0.9042
76408552,3,19.5071,2731,0.2183,1,140,1,0.6357,0.3571,0.0071,43,3,0.1423,-0.7828,-0.0384,-2.0409,0.9042
76408814,3,19.5071,2731,0.2183,1,140,1,0.6357,0.3571,0.0071,43,3,0.1423,-0.7828,-0.0384,-2.0409,0.9042
76408934,3,19.5071,2731,0.2183,1,140,1,0.6357,0.3571,0.0071,43,3,0.1423,-0.7828,-0.0384,-2.0409,0.9042
76408954,3,19.5071,2731,0.2183,1,140,1,0.6357,0.3571,0.0071,43,3,0.1423,-0.7828,-0.0384,-2.0409,0.9042
76400007,3,12.3333,333,1.6667,1,27,1,0.6296,0.3704,0,33,1,-1.4212,-1.4551,-0.3925,-1.419,0.3009
76400400,3,12.3333,333,1.6667,1,27,1,0.6296,0.3704,0,33,1,-1.4212,-1.4551,-0.3925,-1.419,0.3009
76401602,3,12.3333,333,1.6667,1,27,1,0.6296,0.3704,0,33,1,-1.4212,-1.4551,-0.3925,-1.419,0.3009
76401970,3,12.3333,333,1.6667,1,27,1,0.6296,0.3704,0,33,1,-1.4212,-1.4551,-0.3925,-1.419,0.3009
76403484,3,12.3333,333,1.6667,1,27,1,0.6296,0.3704,0,33,1,-1.4212,-1.4551,-0.3925,-1.419,0.3009
76404930,3,12.3333,333,1.6667,1,27,1,0.6296,0.3704,0,33,1,-1.4212,-1.4551,-0.3925,-1.419,0.3009
76405390,3,12.3333,333,1.6667,1,27,1,0.6296,0.3704,0,33,1,-1.4212,-1.4551,-0.3925,-1.419,0.3009
76407997,3,12.3333,333,1.6667,1,27,1,0.6296,0.3704,0,33,1,-1.4212,-1.4551,-0.3925,-1.419,0.3009
76408181,3,12.3333,333,1.6667,1,27,1,0.6296,0.3704,0,33,1,-1.4212,-1.4551,-0.3925,-1.419,0.3009
76408185,3,12.3333,333,1.6667,1,27,1,0.6296,0.3704,0,33,1,-1.4212,-1.4551,-0.3925,-1.419,0.3009
76401425,3,7.4074,100,1.5789,1,13.5,0.963,0.5185,0.4444,0,13,3,1.2478,-1.4551,0.1351,-1.2401,0.9042
76401564,3,7.4074,100,1.5789,1,13.5,0.963,0.5185,0.4444,0,13,3,1.2478,-1.4551,0.1351,-1.2401,0.9042
76402371,3,7.4074,100,1.5789,1,13.5,0.963,0.5185,0.4444,0,13,3,1.2478,-1.4551,0.1351,-1.2401,0.9042
76405172,3,7.4074,100,1.5789,1,13.5,0.963,0.5185,0.4444,0,13,3,1.2478,-1.4551,0.1351,-1.2401,0.9042
76406362,3,7.4074,100,1.5789,1,13.5,0.963,0.5185,0.4444,0,13,3,1.2478,-1.4551,0.1351,-1.2401,0.9042
76407079,3,7.4074,100,1.5789,1,13.5,0.963,0.5185,0.4444,0,13,3,1.2478,-1.4551,0.1351,-1.2401,0.9042
76407196,3,7.4074,100,1.5789,1,13.5,0.963,0.5185,0.4444,0,13,3,1.2478,-1.4551,0.1351,-1.2401,0.9042
76408526,3,7.4074,100,1.5789,1,13.5,0.963,0.5185,0.4444,0,13,3,1.2478,-1.4551,0.1351,-1.2401,0.9042
76402237,3,12.875,206,2.6667,1,16,1,0.8125,0.1875,0,18,3,1.2478,0.7544,0.2268,-1.419,0.3009
76408602,3,12.875,206,2.6667,1,16,1,0.8125,0.1875,0,18,3,1.2478,0.7544,0.2268,-1.419,0.3009
76408964,3,12.875,206,2.6667,1,16,1,0.8125,0.1875,0,18,3,1.2478,0.7544,0.2268,-1.419,0.3009
76406595,2,24.5833,295,0.2326,1,12,0.9167,0.9167,0.25,0,18,2,0.1,0.7626,-1.5397,-0.96,-1.0542
76402220,3,10.5,126,999,999,12,1,0.9167,0.0833,0,13,2,0.0574,1.872,-0.335,-0.4415,0.9042
76408407,3,10.5,126,999,999,12,1,0.9167,0.0833,0,13,2,0.0574,1.872,-0.335,-0.4415,0.9042
76400582,3,7.8378,145,0.4167,1,18.5,0.8649,1,0.6486,0,13,3,2.9595,0.43,1.2397,-0.1695,-0.6263
76401207,3,7.8378,145,0.4167,1,18.5,0.8649,1,0.6486,0,13,3,2.9595,0.43,1.2397,-0.1695,-0.6263
76403555,3,7.8378,145,0.4167,1,18.5,0.8649,1,0.6486,0,13,3,2.9595,0.43,1.2397,-0.1695,-0.6263
76404189,3,7.8378,145,0.4167,1,18.5,0.8649,1,0.6486,0,13,3,2.9595,0.43,1.2397,-0.1695,-0.6263
76406289,3,7.8378,145,0.4167,1,18.5,0.8649,1,0.6486,0,13,3,2.9595,0.43,1.2397,-0.1695,-0.6263
76400451,3,10.8194,779,0.5833,1,72,0.9861,0.5,0.4861,0.0139,23,3,-0.949,-1.4551,-3.3785,-0.9138,-0.5083
76401104,3,10.8194,779,0.5833,1,72,0.9861,0.5,0.4861,0.0139,23,3,-0.949,-1.4551,-3.3785,-0.9138,-0.5083
76401404,3,10.8194,779,0.5833,1,72,0.9861,0.5,0.4861,0.0139,23,3,-0.949,-1.4551,-3.3785,-0.9138,-0.5083
76401746,3,10.8194,779,0.5833,1,72,0.9861,0.5,0.4861,0.0139,23,3,-0.949,-1.4551,-3.3785,-0.9138,-0.5083
76401847,3,10.8194,779,0.5833,1,72,0.9861,0.5,0.4861,0.0139,23,3,-0.949,-1.4551,-3.3785,-0.9138,-0.5083
76402261,3,10.8194,779,0.5833,1,72,0.9861,0.5,0.4861,0.0139,23,3,-0.949,-1.4551,-3.3785,-0.9138,-0.5083
76402429,3,10.8194,779,0.5833,1,72,0.9861,0.5,0.4861,0.0139,23,3,-0.949,-1.4551,-3.3785,-0.9138,-0.5083
76402722,3,10.8194,779,0.5833,1,72,0.9861,0.5,0.4861,0.0139,23,3,-0.949,-1.4551,-3.3785,-0.9138,-0.5083
76403199,3,10.8194,779,0.5833,1,72,0.9861,0.5,0.4861,0.0139,23,3,-0.949,-1.4551,-3.3785,-0.9138,-0.5083
76403282,3,10.8194,779,0.5833,1,72,0.9861,0.5,0.4861,0.0139,23,3,-0.949,-1.4551,-3.3785,-0.9138,-0.5083
76403363,3,10.8194,779,0.5833,1,72,0.9861,0.5,0.4861,0.0139,23,3,-0.949,-1.4551,-3.3785,-0.9138,-0.5083
76403435,3,10.8194,779,0.5833,1,72,0.9861,0.5,0.4861,0.0139,23,3,-0.949,-1.4551,-3.3785,-0.9138,-0.5083
76403659,3,10.8194,779,0.5833,1,72,0.9861,0.5,0.4861,0.0139,23,3,-0.949,-1.4551,-3.3785,-0.9138,-0.5083
76403992,3,10.8194,779,0.5833,1,72,0.9861,0.5,0.4861,0.0139,23,3,-0.949,-1.4551,-3.3785,-0.9138,-0.5083
76403993,3,10.8194,779,0.5833,1,72,0.9861,0.5,0.4861,0.0139,23,3,-0.949,-1.4551,-3.3785,-0.9138,-0.5083
76404085,3,10.8194,779,0.5833,1,72,0.9861,0.5,0.4861,0.0139,23,3,-0.949,-1.4551,-3.3785,-0.9138,-0.5083
76404183,3,10.8194,779,0.5833,1,72,0.9861,0.5,0.4861,0.0139,23,3,-0.949,-1.4551,-3.3785,-0.9138,-0.5083
76404223,3,10.8194,779,0.5833,1,72,0.9861,0.5,0.4861,0.0139,23,3,-0.949,-1.4551,-3.3785,-0.9138,-0.5083
76404316,3,10.8194,779,0.5833,1,72,0.9861,0.5,0.4861,0.0139,23,3,-0.949,-1.4551,-3.3785,-0.9138,-0.5083
76404465,3,10.8194,779,0.5833,1,72,0.9861,0.5,0.4861,0.0139,23,3,-0.949,-1.4551,-3.3785,-0.9138,-0.5083
76405179,3,10.8194,779,0.5833,1,72,0.9861,0.5,0.4861,0.0139,23,3,-0.949,-1.4551,-3.3785,-0.9138,-0.5083
76405428,3,10.8194,779,0.5833,1,72,0.9861,0.5,0.4861,0.0139,23,3,-0.949,-1.4551,-3.3785,-0.9138,-0.5083
76405587,3,10.8194,779,0.5833,1,72,0.9861,0.5,0.4861,0.0139,23,3,-0.949,-1.4551,-3.3785,-0.9138,-0.5083
76405626,3,10.8194,779,0.5833,1,72,0.9861,0.5,0.4861,0.0139,23,3,-0.949,-1.4551,-3.3785,-0.9138,-0.5083
76405741,3,10.8194,779,0.5833,1,72,0.9861,0.5,0.4861,0.0139,23,3,-0.949,-1.4551,-3.3785,-0.9138,-0.5083
76405956,3,10.8194,779,0.5833,1,72,0.9861,0.5,0.4861,0.0139,23,3,-0.949,-1.4551,-3.3785,-0.9138,-0.5083
76406343,3,10.8194,779,0.5833,1,72,0.9861,0.5,0.4861,0.0139,23,3,-0.949,-1.4551,-3.3785,-0.9138,-0.5083
76406392,3,10.8194,779,0.5833,1,72,0.9861,0.5,0.4861,0.0139,23,3,-0.949,-1.4551,-3.3785,-0.9138,-0.5083
76406414,3,10.8194,779,0.5833,1,72,0.9861,0.5,0.4861,0.0139,23,3,-0.949,-1.4551,-3.3785,-0.9138,-0.5083
76406493,3,10.8194,779,0.5833,1,72,0.9861,0.5,0.4861,0.0139,23,3,-0.949,-1.4551,-3.3785,-0.9138,-0.5083
76406533,3,10.8194,779,0.5833,1,72,0.9861,0.5,0.4861,0.0139,23,3,-0.949,-1.4551,-3.3785,-0.9138,-0.5083
76406672,3,10.8194,779,0.5833,1,72,0.9861,0.5,0.4861,0.0139,23,3,-0.949,-1.4551,-3.3785,-0.9138,-0.5083
76406742,3,10.8194,779,0.5833,1,72,0.9861,0.5,0.4861,0.0139,23,3,-0.949,-1.4551,-3.3785,-0.9138,-0.5083
76407367,3,10.8194,779,0.5833,1,72,0.9861,0.5,0.4861,0.0139,23,3,-0.949,-1.4551,-3.3785,-0.9138,-0.5083
76407388,3,10.8194,779,0.5833,1,72,0.9861,0.5,0.4861,0.0139,23,3,-0.949,-1.4551,-3.3785,-0.9138,-0.5083
76407528,3,10.8194,779,0.5833,1,72,0.9861,0.5,0.4861,0.0139,23,3,-0.949,-1.4551,-3.3785,-0.9138,-0.5083
76407557,3,10.8194,779,0.5833,1,72,0.9861,0.5,0.4861,0.0139,23,3,-0.949,-1.4551,-3.3785,-0.9138,-0.5083
76408328,3,10.8194,779,0.5833,1,72,0.9861,0.5,0.4861,0.0139,23,3,-0.949,-1.4551,-3.3785,-0.9138,-0.5083
76408719,3,10.8194,779,0.5833,1,72,0.9861,0.5,0.4861,0.0139,23,3,-0.949,-1.4551,-3.3785,-0.9138,-0.5083
76408763,3,10.8194,779,0.5833,1,72,0.9861,0.5,0.4861,0.0139,23,3,-0.949,-1.4551,-3.3785,-0.9138,-0.5083
76408988,3,10.8194,779,0.5833,1,72,0.9861,0.5,0.4861,0.0139,23,3,-0.949,-1.4551,-3.3785,-0.9138,-0.5083
76409010,3,10.8194,779,0.5833,1,72,0.9861,0.5,0.4861,0.0139,23,3,-0.949,-1.4551,-3.3785,-0.9138,-0.5083
76400898,3,9.32,233,1.4815,0.875,25,1,0.84,0.16,0,28,3,-0.2376,0.8242,-0.0956,-0.9033,-1.0542
76402955,3,9.32,233,1.4815,0.875,25,1,0.84,0.16,0,28,3,-0.2376,0.8242,-0.0956,-0.9033,-1.0542
76403151,3,9.32,233,1.4815,0.875,25,1,0.84,0.16,0,28,3,-0.2376,0.8242,-0.0956,-0.9033,-1.0542
76404145,3,9.32,233,1.4815,0.875,25,1,0.84,0.16,0,28,3,-0.2376,0.8242,-0.0956,-0.9033,-1.0542
76405871,3,9.32,233,1.4815,0.875,25,1,0.84,0.16,0,28,3,-0.2376,0.8242,-0.0956,-0.9033,-1.0542
76406482,3,9.32,233,1.4815,0.875,25,1,0.84,0.16,0,28,3,-0.2376,0.8242,-0.0956,-0.9033,-1.0542
76406687,3,9.32,233,1.4815,0.875,25,1,0.84,0.16,0,28,3,-0.2376,0.8242,-0.0956,-0.9033,-1.0542
76408127,3,9.32,233,1.4815,0.875,25,1,0.84,0.16,0,28,3,-0.2376,0.8242,-0.0956,-0.9033,-1.0542
76408303,3,9.32,233,1.4815,0.875,25,1,0.84,0.16,0,28,3,-0.2376,0.8242,-0.0956,-0.9033,-1.0542
76400038,3,19.8261,1596,0.1471,1,80.5,1,0.6025,0.3851,0.0124,43,0,2.455,0.8371,0.8153,-1.419,-1.7481
76400428,3,19.8261,1596,0.1471,1,80.5,1,0.6025,0.3851,0.0124,43,0,2.455,0.8371,0.8153,-1.419,-1.7481
76400955,3,19.8261,1596,0.1471,1,80.5,1,0.6025,0.3851,0.0124,43,0,2.455,0.8371,0.8153,-1.419,-1.7481
76401433,3,19.8261,1596,0.1471,1,80.5,1,0.6025,0.3851,0.0124,43,0,2.455,0.8371,0.8153,-1.419,-1.7481
76401542,3,19.8261,1596,0.1471,1,80.5,1,0.6025,0.3851,0.0124,43,0,2.455,0.8371,0.8153,-1.419,-1.7481
76401868,3,19.8261,1596,0.1471,1,80.5,1,0.6025,0.3851,0.0124,43,0,2.455,0.8371,0.8153,-1.419,-1.7481
76401879,3,19.8261,1596,0.1471,1,80.5,1,0.6025,0.3851,0.0124,43,0,2.455,0.8371,0.8153,-1.419,-1.7481
76402270,3,19.8261,1596,0.1471,1,80.5,1,0.6025,0.3851,0.0124,43,0,2.455,0.8371,0.8153,-1.419,-1.7481
76402737,3,19.8261,1596,0.1471,1,80.5,1,0.6025,0.3851,0.0124,43,0,2.455,0.8371,0.8153,-1.419,-1.7481
76402766,3,19.8261,1596,0.1471,1,80.5,1,0.6025,0.3851,0.0124,43,0,2.455,0.8371,0.8153,-1.419,-1.7481
76402927,3,19.8261,1596,0.1471,1,80.5,1,0.6025,0.3851,0.0124,43,0,2.455,0.8371,0.8153,-1.419,-1.7481
76403022,3,19.8261,1596,0.1471,1,80.5,1,0.6025,0.3851,0.0124,43,0,2.455,0.8371,0.8153,-1.419,-1.7481
76403127,3,19.8261,1596,0.1471,1,80.5,1,0.6025,0.3851,0.0124,43,0,2.455,0.8371,0.8153,-1.419,-1.7481
76403310,3,19.8261,1596,0.1471,1,80.5,1,0.6025,0.3851,0.0124,43,0,2.455,0.8371,0.8153,-1.419,-1.7481
76403725,3,19.8261,1596,0.1471,1,80.5,1,0.6025,0.3851,0.0124,43,0,2.455,0.8371,0.8153,-1.419,-1.7481
76403790,3,19.8261,1596,0.1471,1,80.5,1,0.6025,0.3851,0.0124,43,0,2.455,0.8371,0.8153,-1.419,-1.7481
76404332,3,19.8261,1596,0.1471,1,80.5,1,0.6025,0.3851,0.0124,43,0,2.455,0.8371,0.8153,-1.419,-1.7481
76404688,3,19.8261,1596,0.1471,1,80.5,1,0.6025,0.3851,0.0124,43,0,2.455,0.8371,0.8153,-1.419,-1.7481
76404717,3,19.8261,1596,0.1471,1,80.5,1,0.6025,0.3851,0.0124,43,0,2.455,0.8371,0.8153,-1.419,-1.7481
76405076,3,19.8261,1596,0.1471,1,80.5,1,0.6025,0.3851,0.0124,43,0,2.455,0.8371,0.8153,-1.419,-1.7481
76405524,3,19.8261,1596,0.1471,1,80.5,1,0.6025,0.3851,0.0124,43,0,2.455,0.8371,0.8153,-1.419,-1.7481
76405574,3,19.8261,1596,0.1471,1,80.5,1,0.6025,0.3851,0.0124,43,0,2.455,0.8371,0.8153,-1.419,-1.7481
76405766,3,19.8261,1596,0.1471,1,80.5,1,0.6025,0.3851,0.0124,43,0,2.455,0.8371,0.8153,-1.419,-1.7481
76405976,3,19.8261,1596,0.1471,1,80.5,1,0.6025,0.3851,0.0124,43,0,2.455,0.8371,0.8153,-1.419,-1.7481
76406388,3,19.8261,1596,0.1471,1,80.5,1,0.6025,0.3851,0.0124,43,0,2.455,0.8371,0.8153,-1.419,-1.7481
76406451,3,19.8261,1596,0.1471,1,80.5,1,0.6025,0.3851,0.0124,43,0,2.455,0.8371,0.8153,-1.419,-1.7481
76407226,3,19.8261,1596,0.1471,1,80.5,1,0.6025,0.3851,0.0124,43,0,2.455,0.8371,0.8153,-1.419,-1.7481
76407535,3,19.8261,1596,0.1471,1,80.5,1,0.6025,0.3851,0.0124,43,0,2.455,0.8371,0.8153,-1.419,-1.7481
76407634,3,19.8261,1596,0.1471,1,80.5,1,0.6025,0.3851,0.0124,43,0,2.455,0.8371,0.8153,-1.419,-1.7481
76407673,3,19.8261,1596,0.1471,1,80.5,1,0.6025,0.3851,0.0124,43,0,2.455,0.8371,0.8153,-1.419,-1.7481
76407758,3,19.8261,1596,0.1471,1,80.5,1,0.6025,0.3851,0.0124,43,0,2.455,0.8371,0.8153,-1.419,-1.7481
76407888,3,19.8261,1596,0.1471,1,80.5,1,0.6025,0.3851,0.0124,43,0,2.455,0.8371,0.8153,-1.419,-1.7481
76407977,3,19.8261,1596,0.1471,1,80.5,1,0.6025,0.3851,0.0124,43,0,2.455,0.8371,0.8153,-1.419,-1.7481
76407979,3,19.8261,1596,0.1471,1,80.5,1,0.6025,0.3851,0.0124,43,0,2.455,0.8371,0.8153,-1.419,-1.7481
76408076,3,19.8261,1596,0.1471,1,80.5,1,0.6025,0.3851,0.0124,43,0,2.455,0.8371,0.8153,-1.419,-1.7481
76408184,3,19.8261,1596,0.1471,1,80.5,1,0.6025,0.3851,0.0124,43,0,2.455,0.8371,0.8153,-1.419,-1.7481
76408273,3,19.8261,1596,0.1471,1,80.5,1,0.6025,0.3851,0.0124,43,0,2.455,0.8371,0.8153,-1.419,-1.7481
76408535,3,19.8261,1596,0.1471,1,80.5,1,0.6025,0.3851,0.0124,43,0,2.455,0.8371,0.8153,-1.419,-1.7481
76408579,3,19.8261,1596,0.1471,1,80.5,1,0.6025,0.3851,0.0124,43,0,2.455,0.8371,0.8153,-1.419,-1.7481
76408614,3,19.8261,1596,0.1471,1,80.5,1,0.6025,0.3851,0.0124,43,0,2.455,0.8371,0.8153,-1.419,-1.7481
76408792,3,19.8261,1596,0.1471,1,80.5,1,0.6025,0.3851,0.0124,43,0,2.455,0.8371,0.8153,-1.419,-1.7481
76408872,3,19.8261,1596,0.1471,1,80.5,1,0.6025,0.3851,0.0124,43,0,2.455,0.8371,0.8153,-1.419,-1.7481
76400250,3,19.2857,405,0.3419,0.75,21,1,0.619,0.381,0,23,1,1.4783,1.5352,-0.6744,0.1274,-0.3006
76400589,3,19.2857,405,0.3419,0.75,21,1,0.619,0.381,0,23,1,1.4783,1.5352,-0.6744,0.1274,-0.3006
76403313,3,19.2857,405,0.3419,0.75,21,1,0.619,0.381,0,23,1,1.4783,1.5352,-0.6744,0.1274,-0.3006
76403438,3,19.2857,405,0.3419,0.75,21,1,0.619,0.381,0,23,1,1.4783,1.5352,-0.6744,0.1274,-0.3006
76403773,3,19.2857,405,0.3419,0.75,21,1,0.619,0.381,0,23,1,1.4783,1.5352,-0.6744,0.1274,-0.3006
76405002,3,19.2857,405,0.3419,0.75,21,1,0.619,0.381,0,23,1,1.4783,1.5352,-0.6744,0.1274,-0.3006
76406172,3,19.2857,405,0.3419,0.75,21,1,0.619,0.381,0,23,1,1.4783,1.5352,-0.6744,0.1274,-0.3006
76407151,3,19.2857,405,0.3419,0.75,21,1,0.619,0.381,0,23,1,1.4783,1.5352,-0.6744,0.1274,-0.3006
76408732,3,19.2857,405,0.3419,0.75,21,1,0.619,0.381,0,23,1,1.4783,1.5352,-0.6744,0.1274,-0.3006
76400143,3,14.5556,262,0.3654,0.8421,18,1,1,0.3333,0,53,3,0.8339,0.8567,-0.0384,-2.0409,0.3009
76400726,3,14.5556,262,0.3654,0.8421,18,1,1,0.3333,0,53,3,0.8339,0.8567,-0.0384,-2.0409,0.3009
76400922,3,14.5556,262,0.3654,0.8421,18,1,1,0.3333,0,53,3,0.8339,0.8567,-0.0384,-2.0409,0.3009
76401455,3,14.5556,262,0.3654,0.8421,18,1,1,0.3333,0,53,3,0.8339,0.8567,-0.0384,-2.0409,0.3009
76401683,3,14.5556,262,0.3654,0.8421,18,1,1,0.3333,0,53,3,0.8339,0.8567,-0.0384,-2.0409,0.3009
76402233,3,14.5556,262,0.3654,0.8421,18,1,1,0.3333,0,53,3,0.8339,0.8567,-0.0384,-2.0409,0.3009
76402298,3,14.5556,262,0.3654,0.8421,18,1,1,0.3333,0,53,3,0.8339,0.8567,-0.0384,-2.0409,0.3009
76402879,3,14.5556,262,0.3654,0.8421,18,1,1,0.3333,0,53,3,0.8339,0.8567,-0.0384,-2.0409,0.3009
76403025,3,14.5556,262,0.3654,0.8421,18,1,1,0.3333,0,53,3,0.8339,0.8567,-0.0384,-2.0409,0.3009
76403177,3,14.5556,262,0.3654,0.8421,18,1,1,0.3333,0,53,3,0.8339,0.8567,-0.0384,-2.0409,0.3009
76403609,3,14.5556,262,0.3654,0.8421,18,1,1,0.3333,0,53,3,0.8339,0.8567,-0.0384,-2.0409,0.3009
76403874,3,14.5556,262,0.3654,0.8421,18,1,1,0.3333,0,53,3,0.8339,0.8567,-0.0384,-2.0409,0.3009
76404888,3,14.5556,262,0.3654,0.8421,18,1,1,0.3333,0,53,3,0.8339,0.8567,-0.0384,-2.0409,0.3009
76404971,3,14.5556,262,0.3654,0.8421,18,1,1,0.3333,0,53,3,0.8339,0.8567,-0.0384,-2.0409,0.3009
76405596,3,14.5556,262,0.3654,0.8421,18,1,1,0.3333,0,53,3,0.8339,0.8567,-0.0384,-2.0409,0.3009
76405771,3,14.5556,262,0.3654,0.8421,18,1,1,0.3333,0,53,3,0.8339,0.8567,-0.0384,-2.0409,0.3009
76406164,3,14.5556,262,0.3654,0.8421,18,1,1,0.3333,0,53,3,0.8339,0.8567,-0.0384,-2.0409,0.3009
76406623,3,14.5556,262,0.3654,0.8421,18,1,1,0.3333,0,53,3,0.8339,0.8567,-0.0384,-2.0409,0.3009
76406994,3,14.5556,262,0.3654,0.8421,18,1,1,0.3333,0,53,3,0.8339,0.8567,-0.0384,-2.0409,0.3009
76407011,3,14.5556,262,0.3654,0.8421,18,1,1,0.3333,0,53,3,0.8339,0.8567,-0.0384,-2.0409,0.3009
76407195,3,14.5556,262,0.3654,0.8421,18,1,1,0.3333,0,53,3,0.8339,0.8567,-0.0384,-2.0409,0.3009
76407357,3,14.5556,262,0.3654,0.8421,18,1,1,0.3333,0,53,3,0.8339,0.8567,-0.0384,-2.0409,0.3009
76407786,3,14.5556,262,0.3654,0.8421,18,1,1,0.3333,0,53,3,0.8339,0.8567,-0.0384,-2.0409,0.3009
76407847,3,14.5556,262,0.3654,0.8421,18,1,1,0.3333,0,53,3,0.8339,0.8567,-0.0384,-2.0409,0.3009
